"0.1","-0.0144147642605773"
"0.09","-0.0193529564925037"
"0.1","-0.0144147642605773"
"0.05","-0.0946250003258954"
"0.04","-0.1635333338764348"
"0.02","-0.557191948225925"
"0.03","-0.3015580621715442"
"0.01","-0.935661140493155"
"0.08","-0.0268358819188893"
"0.07","-0.0387295260110497"
"0.06","-0.058731320470198"
"0.002","-1.621746778035659"
"0.004","-1.3409066314711087"
"0.006","-1.1685635096366922"
"0.008","-1.0401995532006372"
"0.001","-1.8947391254685506"
