160202101119       1      12       1       1    0.15    0.66         1.58736   1.753e-09    0.008065       39.98
160202100614       2      12       1       1    0.15    0.68         1.54835    1.81e-09    0.008001       40.98
160202121415       0      11       1       1    0.15   1.439        0.107734   4.342e-14     0.02217       19.93
160202121415       1      11       1       1    0.15 1.43902        0.107666   2.587e-09     0.02227       19.92
160202121415       2      11       1       1    0.15 1.43904        0.107597   4.196e-09     0.02238       19.92
160202121415       3      11       1       1    0.15 1.43906        0.107528   7.507e-09     0.02251       19.92
160202121415       4      11       1       1    0.15 1.43908        0.107458   1.558e-08     0.02266       19.91
160202121415       5      11       1       1    0.15  1.4391        0.107388   4.151e-08     0.02284       19.91
160202121415       6      11       1       1    0.15 1.43912        0.107316   7.221e-10     0.02309        19.9
160202130451       0      11       1       1    0.15         0.5         1.89855   4.579e-13    0.017123      15.421
160202130451       1      11       1    0.99    0.15         0.5         1.91993  9.0544e-13    0.017296      15.419
160202130451       2      11       1    0.98    0.15         0.5         1.94174  8.9846e-13    0.017473      15.416
160202130451       3      11       1    0.97    0.15         0.5         1.96401  1.0519e-12    0.017653      15.413
160202130451       4      11       1    0.96    0.15         0.5         1.98674  5.2746e-13    0.017837      15.411
160202130451       5      11       1    0.95    0.15         0.5         2.00996  1.1671e-12    0.018025      15.408
160202130451       6      11       1    0.94    0.15         0.5         2.03367  4.3367e-13    0.018217      15.405
160202130451       7      11       1    0.93    0.15         0.5         2.05789  7.0281e-13    0.018412      15.402
160202133217       0      11       1       1    0.15         1.4        0.198503  6.2812e-13    0.013664      23.103
160202130451       8      11       1    0.92    0.15         0.5         2.08264  5.3932e-13    0.018612      15.399
160202133217       1      11       1    0.99    0.15         1.4        0.203726  1.3431e-10    0.013755      23.102
160202130451       9      11       1    0.91    0.15         0.5         2.10794  7.1761e-13    0.018817      15.396
160202133217       2      11       1    0.98    0.15         1.4        0.209066  1.3175e-10    0.013849      23.102
160202130451      10      11       1     0.9    0.15         0.5          2.1338  5.4408e-13    0.019026      15.393
160202130451      11      11       1    0.89    0.15         0.5         2.16024  5.7757e-08    0.019239       15.39
160202133217       3      11       1    0.97    0.15         1.4        0.214526  1.3012e-10    0.013945      23.102
160202130451      12      11       1    0.88    0.15         0.5         2.18729  4.8559e-08    0.019458      15.387
160202130451      13      11       1    0.87    0.15         0.5         2.21496  4.0719e-08    0.019681      15.383
160202133217       4      11       1    0.96    0.15         1.4         0.22011  1.2703e-10    0.014045      23.102
160202130451      14      11       1    0.86    0.15         0.5         2.24328  3.5415e-08     0.01991       15.38
160202133217       5      11       1    0.95    0.15         1.4        0.225821  1.2307e-10    0.014146      23.101
160202130451      15      11       1    0.85    0.15         0.5         2.27226  3.4152e-08    0.020144      15.377
160202130451      16      11       1    0.84    0.15         0.5         2.30193  3.7624e-08    0.020383      15.373
160202133217       6      11       1    0.94    0.15         1.4        0.231665  1.1883e-10    0.014251      23.101
160202130451      17      11       1    0.83    0.15         0.5         2.33233  4.4993e-08    0.020628      15.369
160202133217       7      11       1    0.93    0.15         1.4        0.237645  1.1414e-10    0.014358      23.101
160202130451      18      11       1    0.82    0.15         0.5         2.36346  2.9041e-13    0.020879      15.366
160202133217       8      11       1    0.92    0.15         1.4        0.243765  1.0851e-10    0.014468      23.101
160202130451      19      11       1    0.81    0.15         0.5         2.39537  2.9408e-13    0.021137      15.362
160202133217       9      11       1    0.91    0.15         1.4        0.250031  1.0366e-10    0.014581      23.101
160202130451      20      11       1     0.8    0.15         0.5         2.42807  1.8725e-13      0.0214      15.358
160202133217      10      11       1     0.9    0.15         1.4        0.256447  9.7874e-11    0.014698      23.101
160202130451      21      11       1    0.79    0.15         0.5          2.4616  5.3709e-13     0.02167      15.354
160202133217      11      11       1    0.89    0.15         1.4        0.263017   9.213e-11    0.014817        23.1
160202130451      22      11       1    0.78    0.15         0.5           2.496  7.4245e-13    0.021948       15.35
160202133217      12      11       1    0.88    0.15         1.4        0.269749  8.5778e-11     0.01494        23.1
160202130451      23      11       1    0.77    0.15         0.5         2.53129  5.0501e-13    0.022232      15.346
160202130451      24      11       1    0.76    0.15         0.5          2.5675  8.1856e-13    0.022523      15.342
160202133217      13      11       1    0.87    0.15         1.4        0.276646  8.0125e-11    0.015065        23.1
160202130451      25      11       1    0.75    0.15         0.5         2.60469   7.263e-13    0.022823      15.337
160202133217      14      11       1    0.86    0.15         1.4        0.283714  7.5234e-11    0.015195        23.1
160202130451      26      11       1    0.74    0.15         0.5         2.64288  9.3863e-13     0.02313      15.333
160202133217      15      11       1    0.85    0.15         1.4         0.29096  7.0692e-11    0.015327        23.1
160202130451      27      11       1    0.73    0.15         0.5         2.68211  9.8878e-13    0.023446      15.328
160202133217      16      11       1    0.84    0.15         1.4        0.298391  6.7678e-11    0.015464        23.1
160202130451      28      11       1    0.72    0.15         0.5         2.72244  1.5343e-12    0.023771      15.323
160202133217      17      11       1    0.83    0.15         1.4        0.306012  6.5254e-11    0.015604        23.1
160202130451      29      11       1    0.71    0.15         0.5          2.7639   1.479e-12    0.024104      15.319
160202133217      18      11       1    0.82    0.15         1.4        0.313831  6.4241e-11    0.015748        23.1
160202130451      30      11       1     0.7    0.15         0.5         2.80655   1.767e-12    0.024447      15.314
160202133217      19      11       1    0.81    0.15         1.4        0.321854   6.473e-11    0.015896        23.1
160202130451      31      11       1    0.69    0.15         0.5         2.85043  1.5484e-12      0.0248      15.309
160202133217      20      11       1     0.8    0.15         1.4         0.33009  6.6936e-11    0.016048        23.1
160202130451      32      11       1    0.68    0.15         0.5          2.8956  1.9657e-12    0.025163      15.303
160202133217      21      11       1    0.79    0.15         1.4        0.338547  7.0203e-11    0.016204        23.1
160202130451      33      11       1    0.67    0.15         0.5         2.94212  2.2259e-12    0.025537      15.298
160202133217      22      11       1    0.78    0.15         1.4        0.347233  7.4871e-11    0.016365        23.1
160202130451      34      11       1    0.66    0.15         0.5         2.99005  2.2292e-12    0.025922      15.292
160202133217      23      11       1    0.77    0.15         1.4        0.356158  8.0841e-11     0.01653        23.1
160202130451      35      11       1    0.65    0.15         0.5         3.03945  2.6188e-12    0.026319      15.287
160202133217      24      11       1    0.76    0.15         1.4        0.365329  8.7229e-11      0.0167        23.1
160202130451      36      11       1    0.64    0.15         0.5         3.09039  2.8595e-12    0.026729      15.281
160202133217      25      11       1    0.75    0.15         1.4        0.374759  9.4018e-11    0.016875        23.1
160202130451      37      11       1    0.63    0.15         0.5         3.14294  3.0882e-12    0.027151      15.275
160202133217      26      11       1    0.74    0.15         1.4        0.384455  1.0178e-10    0.017055        23.1
160202130451      38      11       1    0.62    0.15         0.5         3.19719  3.2318e-12    0.027586      15.269
160202133217      27      11       1    0.73    0.15         1.4        0.394431  1.0914e-10    0.017241        23.1
160202130451      39      11       1    0.61    0.15         0.5         3.25321  3.5687e-12    0.028036      15.262
160202133217      28      11       1    0.72    0.15         1.4        0.404697  1.1656e-10    0.017432        23.1
160202130451      40      11       1     0.6    0.15         0.5          3.3111  3.7296e-12    0.028501      15.256
160202130451      41      11       1    0.59    0.15         0.5         3.37094   4.002e-12    0.028981      15.249
160202133217      29      11       1    0.71    0.15         1.4        0.415266  1.2479e-10    0.017628      23.101
160202130451      42      11       1    0.58    0.15         0.5         3.43284  4.3422e-12    0.029478      15.242
160202133217      30      11       1     0.7    0.15         1.4        0.426151  1.3347e-10    0.017831      23.101
160202130451      43      11       1    0.57    0.15         0.5          3.4969  4.5455e-12    0.029992      15.235
160202133217      31      11       1    0.69    0.15         1.4        0.437365  1.4055e-10     0.01804      23.101
160202130451      44      11       1    0.56    0.15         0.5         3.56325  4.9298e-12    0.030525      15.227
160202133217      32      11       1    0.68    0.15         1.4        0.448923  1.4895e-10    0.018255      23.101
160202130451      45      11       1    0.55    0.15         0.5           3.632  5.3265e-12    0.031076       15.22
160202133217      33      11       1    0.67    0.15         1.4         0.46084  1.5582e-10    0.018477      23.101
160202130451      46      11       1    0.54    0.15         0.5         3.70329  5.7502e-12    0.031648      15.212
160202133217      34      11       1    0.66    0.15         1.4        0.473132  1.6317e-10    0.018706      23.101
160202130451      47      11       1    0.53    0.15         0.5         3.77726  6.1371e-12    0.032241      15.204
160202133217      35      11       1    0.65    0.15         1.4        0.485818  1.6954e-10    0.018942      23.102
160202130451      48      11       1    0.52    0.15         0.5         3.85406  6.5337e-12    0.032857      15.195
160202133217      36      11       1    0.64    0.15         1.4        0.498915  1.7552e-10    0.019186      23.102
160202130451      49      11       1    0.51    0.15         0.5         3.93386  6.9555e-12    0.033497      15.186
160202133217      37      11       1    0.63    0.15         1.4        0.512443  1.8146e-10    0.019438      23.102
160202130451      50      11       1     0.5    0.15         0.5         4.01684  7.4632e-12    0.034162      15.177
160202133217      38      11       1    0.62    0.15         1.4        0.526423  1.8613e-10    0.019699      23.102
160202133217      39      11       1    0.61    0.15         1.4        0.540876  1.9006e-10    0.019968      23.103
160202133217      40      11       1     0.6    0.15         1.4        0.555827  1.9331e-10    0.020246      23.103
160202133217      41      11       1    0.59    0.15         1.4        0.571301  1.9572e-10    0.020535      23.103
160202133217      42      11       1    0.58    0.15         1.4        0.587325  1.9695e-10    0.020833      23.103
160202133217      43      11       1    0.57    0.15         1.4        0.603927  1.9674e-10    0.021142      23.104
160202133217      44      11       1    0.56    0.15         1.4        0.621139  1.9568e-10    0.021462      23.104
160202133217      45      11       1    0.55    0.15         1.4        0.638994  1.9239e-10    0.021794      23.104
160202133217      46      11       1    0.54    0.15         1.4        0.657527  1.8796e-10    0.022139      23.105
160202133217      47      11       1    0.53    0.15         1.4        0.676777  1.8104e-10    0.022497      23.105
160202133217      48      11       1    0.52    0.15         1.4        0.696785  1.7261e-10    0.022869      23.105
160202133217      49      11       1    0.51    0.15         1.4        0.717595   1.619e-10    0.023255      23.106
160202133217      50      11       1     0.5    0.15         1.4        0.739256  1.4878e-10    0.023657      23.106
