"0.0225675833419103","0.0019710383193104","0.0037899765510353"
"0.0236959625090058","0.0014218314243407","0.0031232526231405"
"0.0248243416761013","0.000939874225737","0.0023466128002966"
"0.0259527208431968","0.0005148444541401","0.0014540930084995"
"0.0270811000102923","0.0001382834967967","0.0004398370961275"
"0.0282094791773878","-0.000196783195097","-0.0007019338180477"
"0.0293378583444833","-0.0004961413149527","-0.0019769385490145"
"0.0304662375115788","-0.0007646182750438","-0.0033908479942009"
"0.0315946166786744","-0.0010062643335764","-0.0049492943456025"
"0.0327229958457699","-0.0012244957387695","-0.006657878232865"
"0.0338513750128654","-0.0014222085384676","-0.0085221743298422"
