            160221104738                       2                      11                       1                       1                      11                    0.15                       1                    0.06                  2.7754                0.135141              2.0158e-08               0.0199467             0.000356409             5.91838e-06                0.664206                0.153085             0.000505579
            160221105453                       1                      11                       1                       1                       0                  0.1475                       1                     0.7                 1.50572               0.0453647             4.40947e-13               0.0161184                0.188674             0.000222479                 34.3682                0.188452               0.0581054
            160221105454                       1                      11                       1                       1                       0                  0.1475                    0.15                     0.7                 1.50499                0.851391              1.2027e-09               0.0161181              0.00552149             1.07515e-05                 5.01467                0.138894               0.0929777
            160221105456                       1                      11                       1                       1                       0                   0.099                    0.15                     0.2                 2.47804               0.0658748             9.91478e-14               0.0287594               0.0160799             2.53054e-05                 4.97888                0.104533                0.013882
            160221104740                       3                      11                       1                       1                       0                    0.15                       1                    0.08                 2.73551              0.00713564             1.06625e-09               0.0198172              0.00260615             7.56804e-06                  2.8138                0.154612             0.000888673
            160221105457                       2                      11                       1                       1                       0                   0.098                       1                     0.2                 2.47751                0.013945             2.41899e-08               0.0290491               0.0227223             3.36643e-05                 5.89354                0.105234               0.0087443
            160221105454                       1                      11                       1                       1                       0                  0.1525                    0.15                     0.7                 1.50661                 1.24596             9.14808e-11               0.0155886               0.0133328             1.90487e-05                 8.07568                0.150006                0.369412
            160221104736                       3                      11                       1                       1                       9                    0.15                       1                    0.08                 2.73552                0.146665             7.84862e-09                0.019817             0.000590795             6.66792e-06                0.835071                0.153852             0.000810081
            160221104739                       3                      11                       1                       1                      13                    0.15                       1                    0.08                 2.73552                0.174251             1.81883e-08                0.019817             0.000595669             6.64225e-06                0.842638                0.153845             0.000819856
            160221104738                       3                      11                       1                       1                      11                    0.15                       1                    0.08                 2.73552                0.161238              1.6029e-08                0.019817             0.000594202              6.6519e-06                0.840363                0.153847              0.00081691
            160221105453                       2                      11                       1                       1                       0                   0.145                       1                     0.7                  1.5049               0.0449663             6.12616e-13               0.0163987                0.190991             0.000226005                  34.085                0.185254               0.0593053
            160221105457                       3                      11                       1                       1                       0                   0.097                       1                     0.2                 2.47694               0.0138871              2.5795e-08               0.0293445               0.0230285             3.41632e-05                 5.88086                0.104176              0.00892481
            160221105454                       2                      11                       1                       1                       0                   0.145                    0.15                     0.7                  1.5042                0.743744             4.01892e-09               0.0163979                 0.01622             2.31153e-05                 8.52196                0.142942                0.130472
            160221105456                       2                      11                       1                       1                       0                   0.098                    0.15                     0.2                 2.47748               0.0646727             8.94518e-14                0.029049                0.016467             2.58773e-05                 4.99479                0.103531               0.0139984
            160221104740                       4                      11                       1                       1                       0                    0.15                       1                     0.1                 2.69561              0.00881224             1.12637e-09               0.0196878              0.00397348             9.10685e-06                 3.48868                0.155545              0.00132019
            160221105457                       4                      11                       1                       1                       0                   0.096                       1                     0.2                 2.47635                0.013829             2.75486e-08               0.0296459               0.0233477             3.46845e-05                 5.86895                0.103117              0.00911425
            160221104736                       4                      11                       1                       1                       9                    0.15                       1                     0.1                 2.69561                0.172147             5.88875e-09               0.0196875             0.000886807             7.59299e-06                 1.01298                0.154625              0.00119357
            160221104739                       4                      11                       1                       1                      13                    0.15                       1                     0.1                 2.69561                0.200571             2.06785e-08               0.0196875             0.000893172             7.55787e-06                 1.02095                0.154617              0.00120604
            160221104738                       4                      11                       1                       1                      11                    0.15                       1                     0.1                 2.69561                0.187344             1.89912e-08               0.0196875             0.000891288             7.57091e-06                  1.0186                 0.15462              0.00120235
            160221105453                       3                      11                       1                       1                       0                  0.1425                       1                     0.7                 1.50406               0.0445666             2.78899e-13               0.0166889                 0.19343             0.000229732                 33.8067                0.182056                 0.06059
            160221105454                       3                      11                       1                       1                       0                  0.1425                    0.15                     0.7                 1.50341                0.659839             3.07119e-09               0.0166877               0.0286235             3.75167e-05                  11.249                0.145379                0.148939
            160221105456                       3                      11                       1                       1                       0                   0.097                    0.15                     0.2                 2.47691               0.0635022             9.82771e-14               0.0293444               0.0168637             2.64669e-05                 5.01048                0.102527               0.0141241
            160221104740                       5                      11                       1                       1                       0                    0.15                       1                    0.12                 2.65568               0.0104649             1.14942e-09               0.0195586               0.0056297             1.09761e-05                 4.17573                 0.15649              0.00183624
            160221105457                       5                      11                       1                       1                       0                   0.095                       1                     0.2                 2.47575               0.0137707             2.94669e-08               0.0299535                0.023681             3.52298e-05                 5.85785                 0.10206              0.00931322
            160221104736                       5                      11                       1                       1                       9                    0.15                       1                    0.12                 2.65569                0.197624             8.43345e-09               0.0195582              0.00124195             8.70533e-06                 1.19307                0.155408              0.00165087
            160221104739                       5                      11                       1                       1                      13                    0.15                       1                    0.12                 2.65569                0.226916             1.84461e-08               0.0195582              0.00124993             8.65996e-06                 1.20148                0.155401              0.00166625
            160221104738                       5                      11                       1                       1                      11                    0.15                       1                    0.12                 2.65569                0.213462             1.32818e-08               0.0195582              0.00124761              8.6766e-06                 1.19903                0.155403              0.00166177
            160221105457                       6                      11                       1                       1                       0                   0.094                       1                     0.2                 2.47514               0.0137123             3.15792e-08               0.0302675               0.0240291             3.58007e-05                  5.8476                0.101002              0.00952242
            160221105453                       4                      11                       1                       1                       0                    0.14                       1                     0.7                  1.5032               0.0441655             2.65857e-13               0.0169895                0.196003             0.000233679                 33.5337                0.178857               0.0619673
            160221105454                       4                      11                       1                       1                       0                    0.14                    0.15                     0.7                 1.50259                0.591885             9.39041e-10               0.0169881                0.041421             5.24933e-05                 13.4505                0.146725                0.158451
            160221105456                       4                      11                       1                       1                       0                   0.096                    0.15                     0.2                 2.47633               0.0623618             9.84129e-14               0.0296458                0.017271             2.70758e-05                 5.02602                0.101522               0.0142597
            160221104740                       6                      11                       1                       1                       0                    0.15                       1                    0.14                 2.61574               0.0120931             1.15773e-09               0.0194295              0.00757586             1.31767e-05                  4.8757                0.157448              0.00243664
            160221105457                       7                      11                       1                       1                       0                   0.093                       1                     0.2                  2.4745               0.0136537             3.39148e-08               0.0305881               0.0243931              3.6399e-05                 5.83826               0.0999441               0.0097426
            160221104736                       6                      11                       1                       1                       9                    0.15                       1                    0.14                 2.61576                  0.2231             4.47854e-09                0.019429               0.0016562             1.00065e-05                 1.37548                0.156204              0.00218187
            160221104739                       6                      11                       1                       1                      13                    0.15                       1                    0.14                 2.61575                 0.25329             2.68404e-08                0.019429              0.00166594             9.95044e-06                 1.38435                0.156196              0.00220041
            160221104738                       6                      11                       1                       1                      11                    0.15                       1                    0.14                 2.61576                0.239597             1.41704e-08                0.019429              0.00166315             9.97054e-06                 1.38181                0.156198              0.00219509
            160221105453                       5                      11                       1                       1                       0                  0.1375                       1                     0.7                 1.50231               0.0437629             2.69699e-13                0.017301                 0.19872             0.000237867                 33.2664                0.175658               0.0634467
            160221105454                       5                      11                       1                       1                       0                  0.1375                    0.15                     0.7                 1.50174                0.535474             1.42807e-09               0.0172995               0.0540551             6.74208e-05                 15.2685                0.147281                0.163233
            160221105456                       5                      11                       1                       1                       0                   0.095                    0.15                     0.2                 2.47573               0.0612504             7.92253e-14               0.0299534               0.0176897             2.77056e-05                 5.04149                0.100515               0.0144059
            160221104740                       7                      11                       1                       1                       0                    0.15                       1                    0.16                 2.57579               0.0136964             1.17467e-09               0.0193006              0.00981308               1.571e-05                  5.5894                0.158419              0.00312129
            160221105457                       8                      11                       1                       1                       0                   0.092                       1                     0.2                 2.47385               0.0135949             3.64904e-08               0.0309155               0.0247741             3.70267e-05                 5.82989               0.0988866              0.00997457
            160221104736                       7                      11                       1                       1                       9                    0.15                       1                    0.16                 2.57581                0.248579              4.4082e-09               0.0192999              0.00212957             1.14984e-05                 1.56035                0.157011              0.00278652
            160221104739                       7                      11                       1                       1                      13                    0.15                       1                    0.16                 2.57581                0.279698             2.38141e-08               0.0192999              0.00214121             1.14308e-05                  1.5697                0.157003              0.00280848
            160221104738                       7                      11                       1                       1                      11                    0.15                       1                    0.16                 2.57581                0.265754             1.75473e-08               0.0192999              0.00213792             1.14546e-05                 1.56706                0.157005              0.00280227
            160221105457                       9                      11                       1                       1                       0                   0.091                       1                     0.2                 2.47319                0.013536             3.93486e-08               0.0312498               0.0251733             3.76858e-05                 5.82255               0.0978293               0.0102193
            160221105453                       6                      11                       1                       1                       0                   0.135                       1                     0.7                  1.5014               0.0433586             1.90614e-13               0.0176241                0.201595             0.000242318                 33.0056                0.172458               0.0650385
            160221105454                       6                      11                       1                       1                       0                   0.135                    0.15                     0.7                 1.50087                0.487806             2.72127e-09               0.0176225               0.0662924             8.20371e-05                 16.7929                0.147237                 0.16537
            160221105456                       6                      11                       1                       1                       0                   0.094                    0.15                     0.2                 2.47511               0.0601669             1.24159e-13               0.0302674               0.0181208             2.83578e-05                 5.05698               0.0995065               0.0145634
            160221104740                       8                      11                       1                       1                       0                    0.15                       1                    0.18                 2.53583               0.0152744             1.20649e-09               0.0191718               0.0123426             1.85773e-05                 6.31768                0.159403              0.00390623
            160221105457                      10                      11                       1                       1                       0                    0.09                       1                     0.2                  2.4725               0.0134768             4.25175e-08               0.0315914               0.0255921             3.83788e-05                 5.81631               0.0967721               0.0104776
            160221104736                       8                      11                       1                       1                       9                    0.15                       1                    0.18                 2.53586                0.274065             3.47796e-09               0.0191709               0.0026621              1.3183e-05                 1.74782                 0.15783              0.00346483
            160221104739                       8                      11                       1                       1                      13                    0.15                       1                    0.18                 2.53585                0.306145             9.64827e-09               0.0191709              0.00267581              1.3103e-05                 1.75768                0.157822              0.00349048
            160221104738                       8                      11                       1                       1                      11                    0.15                       1                    0.18                 2.53585                0.291937             1.19804e-08               0.0191709              0.00267199             1.31308e-05                 1.75493                0.157824              0.00348332
            160221105453                       7                      11                       1                       1                       0                  0.1325                       1                     0.7                 1.50046               0.0429524             1.88815e-13               0.0179594                0.204642             0.000247057                 32.7517                0.169258               0.0667546
            160221105454                       7                      11                       1                       1                       0                  0.1325                    0.15                     0.7                 1.49997                 0.44697             3.45257e-09               0.0179578                0.078055             9.62552e-05                 18.0853                0.146724                0.166009
            160221105456                       7                      11                       1                       1                       0                   0.093                    0.15                     0.2                 2.47448               0.0591101             1.15824e-13                0.030588               0.0185654             2.90343e-05                 5.07257               0.0984966                0.014733
            160221104740                       9                      11                       1                       1                       0                    0.15                       1                     0.2                 2.49586               0.0168264             1.23647e-09               0.0190432               0.0151656             2.17801e-05                 7.06142                0.160401              0.00477906
            160221105457                      11                      11                       1                       1                       0                   0.089                       1                     0.2                 2.47179               0.0134175             4.60559e-08               0.0319405               0.0260318             3.91082e-05                 5.81123               0.0957151               0.0107508
            160221104736                       9                      11                       1                       1                       9                    0.15                       1                     0.2                  2.4959                0.299562             3.91864e-09               0.0190421              0.00325391             1.50629e-05                 1.93803                0.158663              0.00421684
            160221104739                       9                      11                       1                       1                      13                    0.15                       1                     0.2                  2.4959                0.332635             1.85736e-08               0.0190421              0.00326984             1.49696e-05                 1.94843                0.158653              0.00424646
            160221104738                       9                      11                       1                       1                      11                    0.15                       1                     0.2                  2.4959                0.318151             9.00567e-09               0.0190421              0.00326546             1.50015e-05                 1.94557                0.158656               0.0042383
            160221105457                      12                      11                       1                       1                       0                   0.088                       1                     0.2                 2.47107               0.0133579             5.00088e-08               0.0322973               0.0264941             3.98769e-05                  5.8074               0.0946582                 0.01104
            160221105453                       8                      11                       1                       1                       0                    0.13                       1                     0.7                 1.49949               0.0425441             2.76451e-13               0.0183077                0.207878             0.000252115                 32.5056                0.166058               0.0686085
            160221105454                       8                      11                       1                       1                       0                    0.13                    0.15                     0.7                 1.49903                0.411595             3.74996e-09                0.018306               0.0893432             0.000110078                 19.1908                0.145835                0.165822
            160221105456                       8                      11                       1                       1                       0                   0.092                    0.15                     0.2                 2.47383                0.058079             1.30716e-13               0.0309153               0.0190245              2.9737e-05                 5.08835               0.0974853               0.0149156
            160221104740                      10                      11                       1                       1                       0                    0.15                       1                    0.22                  2.4559                0.018352             1.26036e-09               0.0189146               0.0182834             2.53203e-05                 7.82154                0.161413              0.00573928
            160221105457                      13                      11                       1                       1                       0                   0.087                       1                     0.2                 2.47032               0.0132982             5.44248e-08               0.0326621               0.0269808              4.0688e-05                 5.80491               0.0936015               0.0113466
            160221104736                      10                      11                       1                       1                       9                    0.15                       1                    0.22                 2.45594                0.325074              3.0002e-09               0.0189134              0.00390512             1.71404e-05                 2.13114                0.159508              0.00504612
            160221104739                      10                      11                       1                       1                      13                    0.15                       1                    0.22                 2.45594                0.359174             1.14606e-08               0.0189133              0.00392345              1.7033e-05                 2.14211                0.159498              0.00508009
            160221104738                      10                      11                       1                       1                      11                    0.15                       1                    0.22                 2.45594                  0.3444             1.01956e-08               0.0189133              0.00391847             1.70693e-05                 2.13913                0.159501              0.00507085
            160221105453                       9                      11                       1                       1                       0                  0.1275                       1                     0.7                 1.49849               0.0421335             3.60985e-13               0.0186696                0.211322             0.000257525                 32.2679                0.162857               0.0706159
            160221105454                       9                      11                       1                       1                       0                  0.1275                    0.15                     0.7                 1.49806                0.380661             3.76726e-09               0.0186679                0.100197             0.000123556                 20.1434                0.144641                0.165226
            160221105456                       9                      11                       1                       1                       0                   0.091                    0.15                     0.2                 2.47316               0.0570725             8.73213e-14               0.0312497               0.0194994             3.04682e-05                 5.10441               0.0964728                0.015112
            160221104740                      11                      11                       1                       1                       0                    0.15                       1                    0.24                 2.41594               0.0198508             1.29605e-09               0.0187862               0.0216976             2.91997e-05                 8.59901                0.162439              0.00678701
            160221105457                      14                      11                       1                       1                       0                   0.086                       1                     0.2                 2.46955               0.0132382             5.94108e-08               0.0330351               0.0274937             4.15451e-05                 5.80385                0.092545               0.0116721
            160221104736                      11                      11                       1                       1                       9                    0.15                       1                    0.24                 2.41599                0.350604             3.89954e-09               0.0187847              0.00461591             1.94186e-05                 2.32731                0.160367              0.00595156
            160221104739                      11                      11                       1                       1                      13                    0.15                       1                    0.24                 2.41599                0.385765             1.84517e-08               0.0187847              0.00463683              1.9296e-05                 2.33888                0.160357              0.00599015
            160221104738                      11                      11                       1                       1                      11                    0.15                       1                    0.24                 2.41599                0.370688             1.22306e-08               0.0187847              0.00463121              1.9337e-05                 2.33577                 0.16036              0.00597977
            160221105453                      10                      11                       1                       1                       0                   0.125                       1                     0.7                 1.49746               0.0417204             2.00896e-13                0.019046                0.214994             0.000263323                 32.0397                0.159655               0.0727947
            160221105454                      10                      11                       1                       1                       0                   0.125                    0.15                     0.7                 1.49706                 0.35339             3.62312e-09               0.0190444                0.110678             0.000136764                 20.9701                0.143196                0.164493
            160221105456                      10                      11                       1                       1                       0                    0.09                    0.15                     0.2                 2.47248               0.0560899             1.08938e-13               0.0315913               0.0199915             3.12301e-05                 5.12085                0.095459               0.0153234
            160221104740                      12                      11                       1                       1                       0                    0.15                       1                    0.26                 2.37599               0.0213223             1.33134e-09               0.0186579               0.0254095             3.34203e-05                 9.39485                0.163481              0.00792245
            160221105457                      15                      11                       1                       1                       0                   0.085                       1                     0.2                 2.46876                0.013178             1.08914e-11               0.0334166               0.0280338              4.2452e-05                  5.8043               0.0914886               0.0120192
            160221104736                      12                      11                       1                       1                       9                    0.15                       1                    0.26                 2.37605                0.376157             2.03539e-09               0.0186562              0.00538649             2.19004e-05                  2.5267                0.161241              0.00693169
            160221104739                      12                      11                       1                       1                      13                    0.15                       1                    0.26                 2.37605                0.412416             1.08899e-08               0.0186561              0.00541021             2.17618e-05                  2.5389                 0.16123              0.00697525
            160221104738                      12                      11                       1                       1                      11                    0.15                       1                    0.26                 2.37605                0.397021             7.36166e-09               0.0186561               0.0054039             2.18077e-05                 2.53566                0.161233              0.00696366
