160203135944,0,11,1,1,0.15,1.43912,0.107316,1.44252e-13,0.0230886,247.41,0.301222
160203141254,0,11,1,1,0.15,1.439,0.107734,2.3211e-13,0.0221659,256.967,0.312569
160203141254,1,11,1,0.99,0.15,1.439,0.112982,1.90316e-09,0.0208746,272.543,0.331305
160203141254,2,11,1,0.98,0.15,1.439,0.118252,3.86227e-10,0.0202233,281.198,0.341898
160203141254,3,11,1,0.97,0.15,1.439,0.123577,4.27022e-08,0.0197867,287.345,0.349552
160203141254,4,11,1,0.96,0.15,1.439,0.128974,6.1987e-09,0.0194675,292.033,0.355499
160203141254,5,11,1,0.95,0.15,1.439,0.134453,1.46367e-09,0.0192244,295.723,0.360279
160203141254,6,11,1,0.94,0.15,1.439,0.140024,4.63324e-10,0.019036,298.666,0.364185
160203144902,0,11,1,1,0.15,1.43,0.132398,4.80006e-13,0.0163321,309.852,0.380991
160203141254,7,11,1,0.93,0.15,1.439,0.145695,1.77252e-10,0.0188889,301.017,0.367399
160203144902,1,11,1,1,0.1495,1.43,0.130707,1.81281e-12,0.0167397,307.656,0.377825
160203141254,8,11,1,0.92,0.15,1.439,0.151472,7.83109e-11,0.0187748,302.883,0.370044
160203144902,2,11,1,1,0.149,1.43,0.128921,9.79967e-12,0.0172277,304.531,0.37357
160203141254,9,11,1,0.91,0.15,1.439,0.157362,3.83049e-11,0.0186877,304.34,0.372208
160203144902,3,11,1,1,0.1485,1.43,0.127014,8.55099e-11,0.0178396,299.938,0.367592
160203141254,10,11,1,0.9,0.15,1.439,0.16337,1.9652e-11,0.0186233,305.443,0.373956
160203144902,4,11,1,1,0.148,1.43,0.124947,1.53626e-09,0.0186701,292.74,0.358551
160203144902,5,11,1,1,0.1475,1.43,0.122637,8.97663e-12,0.0200131,279.578,0.342468
160204150109,0,11,1,1,0.15,1,0.935922,1.97657e-13,0.0139625,0.0592443,7.05202e-05
160204150109,1,11,1,1,0.1495,1,0.935676,2.90555e-13,0.0140112,0.0591861,7.05096e-05
160204150109,2,11,1,1,0.149,1,0.935429,2.43957e-13,0.0140603,0.0591285,7.05001e-05
160204150109,3,11,1,1,0.1485,1,0.935181,3.27429e-13,0.0141097,0.0590713,7.04916e-05
160204150109,4,11,1,1,0.148,1,0.934932,3.505e-13,0.0141594,0.0590147,7.04843e-05
160204150109,5,11,1,1,0.1475,1,0.934681,4.43988e-13,0.0142095,0.0589586,7.0478e-05
160204150109,6,11,1,1,0.147,1,0.934429,1.30934e-13,0.01426,0.058903,7.04729e-05
160204150109,7,11,1,1,0.1465,1,0.934176,1.43478e-13,0.0143108,0.058848,7.04689e-05
160204150109,8,11,1,1,0.146,1,0.933921,3.01904e-13,0.014362,0.0587936,7.04661e-05
160204150109,9,11,1,1,0.1455,1,0.933665,2.7706e-13,0.0144136,0.0587397,7.04645e-05
160204150109,10,11,1,1,0.145,1,0.933408,2.20338e-13,0.0144655,0.0586864,7.04641e-05
160204150109,11,11,1,1,0.1445,1,0.93315,5.24379e-13,0.0145178,0.0586337,7.04649e-05
160204150109,12,11,1,1,0.144,1,0.932889,1.93176e-13,0.0145705,0.0585817,7.0467e-05
160204150109,13,11,1,1,0.1435,1,0.932628,2.68768e-13,0.0146236,0.0585302,7.04704e-05
160204150109,14,11,1,1,0.143,1,0.932365,4.38671e-13,0.0146771,0.0584793,7.04751e-05
160204150109,15,11,1,1,0.1425,1,0.932101,1.87249e-13,0.0147309,0.0584291,7.04811e-05
160204150109,16,11,1,1,0.142,1,0.931835,3.75414e-13,0.0147852,0.0583796,7.04885e-05
160204150109,17,11,1,1,0.1415,1,0.931567,1.01438e-13,0.0148398,0.0583307,7.04973e-05
160204150109,18,11,1,1,0.141,1,0.931298,4.15355e-13,0.0148949,0.0582825,7.05075e-05
160204150109,19,11,1,1,0.1405,1,0.931028,4.05594e-13,0.0149504,0.058235,7.05191e-05
160204150109,20,11,1,1,0.14,1,0.930756,4.42411e-13,0.0150063,0.0581882,7.05322e-05
160204150109,21,11,1,1,0.1395,1,0.930482,2.10142e-13,0.0150626,0.0581421,7.05468e-05
160204150109,22,11,1,1,0.139,1,0.930207,5.16885e-13,0.0151193,0.0580967,7.0563e-05
160204150109,23,11,1,1,0.1385,1,0.92993,4.9042e-13,0.0151765,0.0580521,7.05807e-05
160204150109,24,11,1,1,0.138,1,0.929651,3.62452e-13,0.0152341,0.0580082,7.06e-05
160204150109,25,11,1,1,0.1375,1,0.929371,1.92294e-13,0.0152922,0.0579651,7.06209e-05
160204150109,26,11,1,1,0.137,1,0.929089,3.14303e-13,0.0153507,0.0579228,7.06435e-05
160204150109,27,11,1,1,0.1365,1,0.928805,1.22055e-13,0.0154096,0.0578813,7.06678e-05
160204150109,28,11,1,1,0.136,1,0.92852,4.93386e-13,0.015469,0.0578406,7.06938e-05
160204150109,29,11,1,1,0.1355,1,0.928232,5.26619e-13,0.0155289,0.0578008,7.07216e-05
160204150109,30,11,1,1,0.135,1,0.927943,2.23582e-13,0.0155892,0.0577618,7.07511e-05
160204150109,31,11,1,1,0.1345,1,0.927652,1.29058e-13,0.01565,0.0577237,7.07826e-05
160204150109,32,11,1,1,0.134,1,0.927359,4.6025e-13,0.0157113,0.0576865,7.08159e-05
160204150109,33,11,1,1,0.1335,1,0.927064,1.90343e-13,0.0157731,0.0576502,7.08511e-05
160204150109,34,11,1,1,0.133,1,0.926768,2.81933e-13,0.0158354,0.0576148,7.08883e-05
160204150109,35,11,1,1,0.1325,1,0.926469,3.57325e-13,0.0158982,0.0575803,7.09275e-05
160204150109,36,11,1,1,0.132,1,0.926168,1.73397e-13,0.0159615,0.0575469,7.09688e-05
160204150109,37,11,1,1,0.1315,1,0.925865,1.00003e-13,0.0160253,0.0575144,7.10121e-05
160204150109,38,11,1,1,0.131,1,0.92556,4.75376e-13,0.0160896,0.0574829,7.10576e-05
160204150109,39,11,1,1,0.1305,1,0.925253,3.75937e-13,0.0161544,0.0574525,7.11053e-05
160204150109,40,11,1,1,0.13,1,0.924944,2.53492e-13,0.0162198,0.0574231,7.11552e-05
160204150109,41,11,1,1,0.1295,1,0.924633,1.54742e-13,0.0162857,0.0573948,7.12074e-05
160204150109,42,11,1,1,0.129,1,0.924319,3.97918e-13,0.0163522,0.0573676,7.1262e-05
160204150109,43,11,1,1,0.1285,1,0.924004,9.10889e-14,0.0164192,0.0573415,7.1319e-05
160204150109,44,11,1,1,0.128,1,0.923686,7.58854e-14,0.0164868,0.0573165,7.13784e-05
160204150109,45,11,1,1,0.1275,1,0.923365,3.26513e-13,0.0165549,0.0572928,7.14403e-05
160204150109,46,11,1,1,0.127,1,0.923042,4.31911e-13,0.0166237,0.0572702,7.15049e-05
160204150109,47,11,1,1,0.1265,1,0.922717,4.56727e-13,0.016693,0.0572488,7.1572e-05
160204150109,48,11,1,1,0.126,1,0.922389,5.14608e-13,0.0167629,0.0572288,7.16419e-05
160204150109,49,11,1,1,0.1255,1,0.922059,4.14433e-13,0.0168334,0.05721,7.17145e-05
160204150109,50,11,1,1,0.125,1,0.921726,3.20801e-13,0.0169045,0.0571925,7.17899e-05
160204150109,51,11,1,1,0.1245,1,0.921391,4.73641e-13,0.0169762,0.0571764,7.18683e-05
160204150109,52,11,1,1,0.124,1,0.921053,2.61134e-13,0.0170486,0.0571616,7.19496e-05
160204150109,53,11,1,1,0.1235,1,0.920712,3.02503e-13,0.0171216,0.0571483,7.2034e-05
160204150109,54,11,1,1,0.123,1,0.920369,4.4142e-13,0.0171952,0.0571364,7.21215e-05
160204150109,55,11,1,1,0.1225,1,0.920022,4.56498e-13,0.0172695,0.057126,7.22122e-05
160204150109,56,11,1,1,0.122,1,0.919673,4.41226e-13,0.0173445,0.0571171,7.23062e-05
160204150109,57,11,1,1,0.1215,1,0.919321,5.12355e-13,0.0174201,0.0571098,7.24035e-05
160204150109,58,11,1,1,0.121,1,0.918966,2.55528e-13,0.0174964,0.0571041,7.25044e-05
160204150109,59,11,1,1,0.1205,1,0.918608,3.55325e-13,0.0175735,0.0571,7.26087e-05
160204150109,60,11,1,1,0.12,1,0.918247,5.31493e-13,0.0176512,0.0570975,7.27167e-05
160204150109,61,11,1,1,0.1195,1,0.917883,5.11115e-13,0.0177296,0.0570968,7.28285e-05
160204150109,62,11,1,1,0.119,1,0.917515,6.04765e-13,0.0178088,0.0570979,7.2944e-05
160204150109,63,11,1,1,0.1185,1,0.917145,3.08775e-13,0.0178887,0.0571008,7.30635e-05
160204150109,64,11,1,1,0.118,1,0.91677,3.16117e-13,0.0179693,0.0571055,7.31871e-05
160204150109,65,11,1,1,0.1175,1,0.916393,6.64093e-13,0.0180508,0.0571122,7.33148e-05
160204150109,66,11,1,1,0.117,1,0.916012,5.50975e-13,0.018133,0.0571208,7.34468e-05
160204150109,67,11,1,1,0.1165,1,0.915627,3.92463e-13,0.0182159,0.0571314,7.35832e-05
160204150109,68,11,1,1,0.116,1,0.915239,1.38757e-13,0.0182997,0.0571441,7.3724e-05
160204150109,69,11,1,1,0.1155,1,0.914847,3.08368e-13,0.0183843,0.0571589,7.38695e-05
160204150109,70,11,1,1,0.115,1,0.914451,8.69272e-13,0.0184698,0.0571759,7.40198e-05
160204150109,71,11,1,1,0.1145,1,0.914052,3.74722e-13,0.018556,0.0571952,7.41749e-05
160204150109,72,11,1,1,0.114,1,0.913648,5.2848e-13,0.0186431,0.0572168,7.4335e-05
160204150109,73,11,1,1,0.1135,1,0.91324,3.28166e-13,0.0187311,0.0572407,7.45003e-05
160204150109,74,11,1,1,0.113,1,0.912828,7.50494e-13,0.01882,0.0572672,7.46709e-05
160204150109,75,11,1,1,0.1125,1,0.912412,6.4088e-13,0.0189098,0.0572961,7.48469e-05
160204150109,76,11,1,1,0.112,1,0.911992,4.68164e-13,0.0190005,0.0573276,7.50285e-05
160204150109,77,11,1,1,0.1115,1,0.911567,9.26249e-13,0.0190922,0.0573618,7.52158e-05
160204150109,78,11,1,1,0.111,1,0.911137,2.00314e-12,0.0191848,0.0573988,7.54089e-05
160204150109,79,11,1,1,0.1105,1,0.910703,2.11933e-12,0.0192783,0.0574386,7.56081e-05
160204150109,80,11,1,1,0.11,1,0.910264,5.02585e-12,0.0193729,0.0574813,7.58134e-05
160204150109,81,11,1,1,0.1095,1,0.90982,8.10985e-12,0.0194685,0.0575271,7.6025e-05
160204150109,82,11,1,1,0.109,1,0.909371,1.47583e-11,0.0195651,0.0575759,7.62429e-05
160204150109,83,11,1,1,0.1085,1,0.908917,2.5079e-11,0.0196628,0.0576279,7.64673e-05
160204150109,84,11,1,1,0.108,1,0.908457,4.47542e-11,0.0197615,0.0576833,7.66982e-05
160204150109,85,11,1,1,0.1075,1,0.907992,7.80941e-11,0.0198613,0.0577419,7.69357e-05
160204150109,86,11,1,1,0.107,1,0.907522,1.37882e-10,0.0199623,0.0578041,7.71798e-05
160204150109,87,11,1,1,0.1065,1,0.907045,2.47902e-10,0.0200644,0.0578697,7.74302e-05
160204150109,88,11,1,1,0.106,1,0.906563,4.55014e-10,0.0201676,0.0579388,7.7687e-05
160204150109,89,11,1,1,0.1055,1,0.906074,8.54931e-10,0.0202721,0.0580115,7.79495e-05
160204150109,90,11,1,1,0.105,1,0.90558,1.65678e-09,0.0203778,0.0580876,7.82174e-05
160204150109,91,11,1,1,0.1045,1,0.905078,3.32991e-09,0.0204848,0.0581668,7.84895e-05
160204150109,92,11,1,1,0.104,1,0.904571,6.97463e-09,0.020593,0.0582486,7.87643e-05
160204150109,93,11,1,1,0.1035,1,0.904056,1.52666e-08,0.0207026,0.0583317,7.90396e-05
160205105704,0,11,1,1,0.15,1.42,0.155864,5.58608e-13,0.0148892,0.131924,0.000191617
160205153835,0,8,1,1,0.15,1.24,0.479293,1.38633e-13,0.0995375,0.610745,0.005391,20.2899,0.250867
160205154003,0,11,1,1,0.15,1.43912,0.107316,7.55447e-14,0.0230886,0.917773,0.00140076,247.41,0.301222
160205155313,0,12,1,1,0.15,1.14,0.679736,6.06807e-12,0.00658898,0.541507,0.00032418,224.14,0.248803
160205170714,0,11,1,1,0.15,1.14,0.678357,2.00757e-13,0.0131567,0.535906,0.0006387,111.038,0.246522
160205170907,0,11,1,1,0.15,1.43912,0.107316,6.74984e-14,0.0230886,0.917773,0.00140076,247.41,0.301222
160205171122,0,11,1,1,0.15,1.43,0.132398,5.7136e-13,0.0163321,0.897989,0.00133318,309.852,0.380991
160208113247,0,11,1,1,0.15,1.43,0.132398,9.10481e-13,0.0163321,0.897989,0.00133318,309.852,0.380991
