"0.01","1.67","0.003"
"0.01","1.67","0.005"
"0.01","1.68","0.003"
"0.01","1.68","0.003"
"0.01","1.68","0.005"
"0.01","1.69","0.003"
"0.01","1.69","0.003"
"0.01","1.69","0.005"
"0.01","1.7","0.003"
"0.01","1.7","0.003"
"0.01","1.7","0.005"
"0.01","1.71","0.003"
"0.01","1.71","0.003"
"0.01","1.71","0.005"
"0.01","1.72","0.003"
"0.01","1.72","0.003"
"0.01","1.72","0.005"
"0.01","1.73","0.003"
"0.01","1.73","0.003"
"0.01","1.73","0.005"
"0.01","1.74","0.003"
"0.01","1.74","0.003"
"0.01","1.74","0.005"
"0.01","1.75","0.003"
"0.01","1.75","0.003"
"0.01","1.75","0.005"
"0.01","1.76","0.003"
"0.01","1.76","0.003"
"0.01","1.76","0.005"
"0.01","1.77","0.003"
"0.01","1.77","0.003"
"0.01","1.77","0.005"
"0.01","1.78","0.003"
"0.01","1.78","0.003"
"0.01","1.78","0.005"
"0.01","1.79","0.003"
"0.01","1.79","0.003"
"0.01","1.79","0.005"
"0.01","1.8","0.0017"
"0.01","1.8","0.0018"
"0.01","1.8","0.0019"
"0.01","1.8","0.002"
"0.01","1.8","0.002"
"0.01","1.8","0.0021"
"0.01","1.8","0.0022"
"0.01","1.8","0.0023"
"0.01","1.8","0.0024"
"0.01","1.8","0.0025"
"0.01","1.8","0.0026"
"0.01","1.8","0.0027"
"0.01","1.8","0.0028"
"0.01","1.8","0.0029"
"0.01","1.8","0.003"
"0.01","1.8","0.003"
"0.01","1.8","0.003"
"0.01","1.8","0.003"
"0.01","1.8","0.003"
"0.01","1.8","0.00305"
"0.01","1.8","0.0031"
"0.01","1.8","0.0031"
"0.01","1.8","0.00315"
"0.01","1.8","0.0032"
"0.01","1.8","0.0032"
"0.01","1.8","0.00325"
"0.01","1.8","0.0033"
"0.01","1.8","0.0033"
"0.01","1.8","0.00335"
"0.01","1.8","0.0034"
"0.01","1.8","0.0034"
"0.01","1.8","0.00345"
"0.01","1.8","0.0035"
"0.01","1.8","0.0035"
"0.01","1.8","0.00355"
"0.01","1.8","0.0036"
"0.01","1.8","0.0036"
"0.01","1.8","0.00365"
"0.01","1.8","0.0037"
"0.01","1.8","0.0037"
"0.01","1.8","0.00375"
"0.01","1.8","0.0038"
"0.01","1.8","0.0038"
"0.01","1.8","0.00385"
"0.01","1.8","0.0039"
"0.01","1.8","0.0039"
"0.01","1.8","0.00395"
"0.01","1.8","0.004"
"0.01","1.8","0.004"
"0.01","1.8","0.00405"
"0.01","1.8","0.0041"
"0.01","1.8","0.00415"
"0.01","1.8","0.0042"
"0.01","1.8","0.00425"
"0.01","1.8","0.0043"
"0.01","1.8","0.00435"
"0.01","1.8","0.0044"
"0.01","1.8","0.0044"
"0.01","1.8","0.00442"
"0.01","1.8","0.00444"
"0.01","1.8","0.00446"
"0.01","1.8","0.00448"
"0.01","1.8","0.0045"
"0.01","1.8","0.00452"
"0.01","1.8","0.00454"
"0.01","1.8","0.00456"
"0.01","1.8","0.00458"
"0.01","1.8","0.0046"
"0.01","1.8","0.00462"
"0.01","1.8","0.00464"
"0.01","1.8","0.00466"
"0.01","1.8","0.00468"
"0.01","1.8","0.0047"
"0.01","1.8","0.00472"
"0.01","1.8","0.00474"
"0.01","1.8","0.00476"
"0.01","1.8","0.00478"
"0.01","1.8","0.0048"
"0.01","1.8","0.00482"
"0.01","1.8","0.00484"
"0.01","1.8","0.00486"
"0.01","1.8","0.00488"
"0.01","1.8","0.0049"
"0.01","1.8","0.00492"
"0.01","1.8","0.00494"
"0.01","1.8","0.00496"
"0.01","1.8","0.00498"
"0.01","1.8","0.005"
"0.01","1.8","0.005"
"0.01","1.8","0.005"
"0.01","1.8","0.005"
"0.01","1.8","0.005"
"0.01","1.8","0.005"
"0.01","1.8","0.005"
"0.01","1.8","0.00502"
"0.01","1.8","0.00504"
"0.01","1.8","0.00506"
"0.01","1.8","0.00508"
"0.01","1.8","0.0051"
"0.01","1.8","0.00512"
"0.01","1.8","0.00514"
"0.01","1.8","0.00516"
"0.01","1.8","0.00518"
"0.01","1.8","0.0052"
"0.01","1.8","0.00522"
"0.01","1.8","0.00524"
"0.01","1.8","0.00526"
"0.01","1.8","0.00528"
"0.01","1.8","0.0053"
"0.01","1.8","0.00532"
"0.01","1.8","0.00534"
"0.01","1.8","0.00536"
"0.01","1.8","0.00538"
"0.01","1.8","0.0054"
"0.01","1.8","0.00542"
"0.01","1.8","0.00544"
"0.01","1.8","0.00546"
"0.01","1.8","0.00548"
"0.01","1.8","0.0055"
"0.01","1.8","0.00552"
"0.01","1.8","0.00554"
"0.01","1.8","0.00556"
"0.01","1.8","0.00558"
"0.01","1.8","0.0056"
"0.01","1.8","0.0056"
"0.01","1.8","0.00565"
"0.01","1.8","0.0057"
"0.01","1.8","0.00575"
"0.01","1.8","0.0058"
"0.01","1.8","0.00585"
"0.01","1.8","0.0059"
"0.01","1.8","0.00595"
"0.01","1.8","0.006"
"0.01","1.8","0.006"
"0.01","1.8","0.00605"
