"0.003","1.53","1.2681591726708796"
"0.003","1.54","1.2600710395008647"
"0.003","1.55","1.2520810794955166"
"0.005","1.55","1.2527056410682482"
"0.003","1.56","1.2441875422228774"
"0.005","1.56","1.244761333206217"
"0.003","1.57","1.2363887212674354"
"0.005","1.57","1.23691706205046"
"0.003","1.58","1.228682952285249"
"0.005","1.58","1.2291707255835302"
"0.003","1.5899999999999999","1.2210686112060702"
"0.005","1.5899999999999999","1.221520265108182"
"0.003","1.5999999999999999","1.213544112570561"
"0.005","1.5999999999999999","1.2139636702728998"
"0.003","1.6099999999999999","1.2061079079961852"
"0.005","1.6099999999999999","1.2064989840016787"
"0.003","1.6199999999999999","1.1987584847635024"
"0.005","1.6199999999999999","1.1991243065469537"
"0.003","1.63","1.1914943645166352"
"0.005","1.63","1.1918377981479809"
"0.003","1.64","1.1843141017672862"
"0.005","1.64","1.184637680119936"
"0.003","1.65","1.1772162839748217"
"0.005","1.65","1.1775222344960663"
"0.003","1.66","1.1701995288026563"
"0.005","1.66","1.1704898025292354"
"0.003","1.67","1.1632624843100934"
"0.003","1.67","1.1632624843101003"
"0.005","1.67","1.1635387824267396"
"0.005","1.67","1.163538782426766"
"0.003","1.68","1.156403827801453"
"0.003","1.68","1.156403827801453"
"0.005","1.68","1.15666762667151"
"0.003","1.69","1.1496222650067098"
"0.003","1.69","1.1496222650067098"
"0.005","1.69","1.149874839219674"
"0.003","1.7","1.1429165293076053"
"0.003","1.7","1.1429165293076053"
"0.005","1.7","1.1431589727868887"
"0.003","1.71","1.1362853810024431"
"0.003","1.71","1.1362853810024431"
"0.005","1.71","1.13651862566334"
"0.003","1.72","1.129727606602962"
"0.003","1.72","1.129727606602962"
"0.005","1.72","1.1299524423084786"
"0.003","1.73","1.1232420181589355"
"0.003","1.73","1.1232420181589355"
"0.005","1.73","1.123459107397213"
"0.003","1.74","1.1168274526068345"
"0.003","1.74","1.1168274526068345"
"0.005","1.74","1.1170373476909716"
"0.003","1.75","1.110482771139921"
"0.003","1.75","1.110482771139921"
"0.005","1.75","1.110685927156533"
"0.003","1.76","1.1042068585979061"
"0.003","1.76","1.1042068585979061"
"0.005","1.76","1.104403650191785"
"0.003","1.77","1.0979986228747385"
"0.003","1.77","1.0979986228747385"
"0.005","1.77","1.0981893574937023"
"0.003","1.78","1.0918569943432164"
"0.003","1.78","1.0918569943432164"
"0.005","1.78","1.0920419254320322"
"0.003","1.79","1.0857809252941861"
"0.003","1.79","1.0857809252941861"
"0.005","1.79","1.0859602644002244"
"0.003","1.8","1.0797693890221813"
"0.003","1.8","1.0797693893391518"
"0.003","1.8","1.0797693894303484"
"0.003","1.8","1.0797693894303484"
"0.003","1.8","1.0797693894303486"
"0.003","1.8","1.0797693894303486"
"0.005","1.8","1.0799433168546468"
"0.005","1.8","1.0799433168546468"
"0.005","1.8","1.0799433168546468"
"0.005","1.8","1.0799433168546468"
"0.005","1.8","1.0799433168536787"
"0.005","1.8","1.0799433168536787"
"0.005","1.8","1.0799433168536778"
"0.005","1.8","1.0799433168536785"
"0.005","1.81","1.0739900550118584"
"0.005","1.82","1.0680994787808418"
"0.005","1.83","1.0622706112579086"
