"0.8"	"2.289912896680541"
"0.805"	"2.2772777355387777"
"0.81"	"2.264771593077384"
"0.815"	"2.2523906319802807"
"0.8200000000000001"	"2.240131458049366"
"0.825"	"2.2279910606568567"
"0.8300000000000001"	"2.2159667582728058"
"0.835"	"2.2040561519162765"
"0.84"	"2.192257075766673"
"0.845"	"2.180567557337082"
"0.85"	"2.1689857838575803"
"0.855"	"2.157510073827036"
"0.86"	"2.146138855515715"
"0.865"	"2.1348706476681474"
"0.87"	"2.123704044934529"
"0.875"	"2.112637705858407"
"0.88"	"2.101670343143747"
"0.885"	"2.0908007157629878"
"0.89"	"2.0800276225431706"
"0.895"	"2.0693498979849303"
"0.9"	"2.0587664032980504"
"0.905"	"2.0482760309927324"
"0.9099999999999999"	"2.0378776956027007"
"0.9099999999999999"	"2.0378776956027034"
"0.91"	"2.037877695465983"
"0.91"	"2.0378776954659816"
"0.91"	"2.037877695465983"
"0.915"	"2.027570333352569"
"0.915"	"2.0275703333525694"
"0.9199999999999999"	"2.0173529001645685"
"0.9199999999999999"	"2.0173529001645694"
"0.925"	"2.007224370018947"
"0.925"	"2.0072243700189474"
"0.9299999999999999"	"1.997183733597993"
"0.9299999999999999"	"1.9971837335979927"
"0.935"	"1.9872299971591534"
"0.935"	"1.9872299971591525"
"0.94"	"1.9773621815937825"
"0.94"	"1.9773621815937825"
"0.9450000000000001"	"1.967579321639203"
"0.9450000000000001"	"1.967579321639203"
"0.95"	"1.9578804652150985"
"0.95"	"1.957880465215096"
"0.955"	"1.9482646728644502"
"0.955"	"1.9482646728644522"
"0.96"	"1.9387310172782228"
"0.96"	"1.9387310172782224"
"0.965"	"1.9292785828914567"
"0.965"	"1.929278582891454"
"0.97"	"1.9199064655371365"
"0.97"	"1.919906465537136"
"0.975"	"1.9106137721480692"
"0.975"	"1.910613772148072"
"0.98"	"1.901399620498889"
"0.98"	"1.9013996204988874"
"0.985"	"1.8922631389805948"
"0.985"	"1.8922631389805944"
"0.99"	"1.8832034664028212"
"0.99"	"1.8832034664028234"
"0.995"	"1.874219751817646"
"0.995"	"1.8742197518176444"
"1"	"1.8653111543628467"
"1"	"1.8653111543628473"
"1.005"	"1.8564768431196939"
"1.005"	"1.8564768431196943"
"1.01"	"1.8477159969831802"
"1.01"	"1.8477159969831802"
"1.015"	"1.8390278045428807"
"1.015"	"1.8390278045428805"
"1.02"	"1.8304114639714189"
"1.02"	"1.830411463971417"
"1.025"	"1.8218661829202756"
"1.025"	"1.8218661829202758"
"1.03"	"1.8133911784201193"
"1.03"	"1.8133911784201202"
"1.035"	"1.8049856767861776"
"1.035"	"1.8049856767861776"
"1.04"	"1.7966489135267851"
"1.04"	"1.7966489135267865"
"1.045"	"1.7883801332540679"
"1.045"	"1.7883801332540656"
"1.05"	"1.7801785895973"
"1.05"	"1.780178589597301"
"1.055"	"1.7720435451173975"
"1.055"	"1.7720435451173944"
"1.06"	"1.7639742712226052"
"1.06"	"1.7639742712226036"
"1.065"	"1.7559700480850664"
"1.065"	"1.7559700480850668"
"1.07"	"1.748030164557624"
"1.07"	"1.7480301645576246"
"1.075"	"1.740153918091425"
"1.075"	"1.7401539180914247"
"1.08"	"1.7323406146531846"
"1.08"	"1.732340614653186"
"1.085"	"1.7245895686428567"
"1.085"	"1.724589568642855"
"1.0899999999999999"	"1.7169001028110915"
"1.0899999999999999"	"1.7169001028110893"
"1.095"	"1.7092715481763765"
"1.095"	"1.7092715481763778"
"1.1"	"1.7017032439426134"
"1.1"	"1.7017032439426156"
"1.105"	"1.6941945374158034"
"1.105"	"1.694194537415805"
"1.1099999999999999"	"1.686744783921013"
"1.1099999999999999"	"1.6867447839210117"
"1.115"	"1.679353346719134"
"1.115"	"1.6793533467191348"
"1.1199999999999999"	"1.6720195969232603"
"1.1199999999999999"	"1.6720195969232603"
"1.125"	"1.6647429134149172"
"1.125"	"1.6647429134149179"
"1.13"	"1.657522682760614"
"1.13"	"1.6575226827606153"
"1.135"	"1.6503582991274492"
"1.135"	"1.6503582991274488"
"1.14"	"1.64324916419987"
"1.14"	"1.6432491641998719"
"1.145"	"1.6361946870951432"
"1.145"	"1.6361946870951423"
"1.15"	"1.6291942842795726"
"1.15"	"1.6291942842795717"
"1.155"	"1.6222473794848427"
"1.155"	"1.6222473794848429"
"1.16"	"1.6153534036239683"
"1.16"	"1.615353403623968"
"1.165"	"1.6085117947075434"
"1.165"	"1.6085117947075431"
"1.17"	"1.601721997760116"
"1.17"	"1.6017219977601156"
"1.175"	"1.5949834647364722"
"1.175"	"1.5949834647364716"
"1.18"	"1.5882956544378126"
"1.18"	"1.588295654437813"
"1.185"	"1.5816580324270788"
"1.185"	"1.58165803242708"
"1.19"	"1.5750700709428846"
"1.19"	"1.5750700709428835"
"1.195"	"1.5685312488096843"
"1.195"	"1.5685312488096854"
"1.2"	"1.5620410628357166"
"1.2"	"1.5620410528701227"
"1.2"	"1.56204105287012"
"1.2"	"1.5620410528701223"
"1.2049999999999998"	"1.55559897229691"
"1.21"	"1.5492045068532299"
"1.2149999999999999"	"1.5428571607037211"
"1.22"	"1.5365564444201318"
"1.2249999999999999"	"1.5303018748754829"
"1.23"	"1.524092974653908"
"1.2349999999999999"	"1.5179292737651051"
"1.24"	"1.5118103052380836"
"1.2449999999999999"	"1.5057379019455066"
