"0.02"	"0.0175"	"3.1391027240633766"
"0.02"	"0.02"	"3.1391071621000797"
"0.02"	"0.0225"	"3.139110620051042"
"0.02"	"0.025"	"3.1391136028907844"
"0.02"	"0.0275"	"3.1391163339611565"
"0.02"	"0.03"	"3.1391189235197294"
"0.04"	"0.0175"	"3.13910269806844"
"0.04"	"0.02"	"3.1391071342736456"
"0.04"	"0.0225"	"3.1391105940099955"
"0.04"	"0.025"	"3.1391135768411376"
"0.04"	"0.0275"	"3.13911630794662"
"0.04"	"0.03"	"3.139118897433058"
"0.06"	"0.0175"	"3.1391025841671176"
"0.06"	"0.02"	"3.1391070202855005"
"0.06"	"0.0225"	"3.1391104799349825"
"0.06"	"0.025"	"3.13911346271101"
"0.06"	"0.0275"	"3.139116193734315"
"0.06"	"0.03"	"3.139118783257255"
"0.08"	"0.0175"	"3.139102273104981"
"0.08"	"0.02"	"3.139106708995137"
"0.08"	"0.0225"	"3.1391101684886356"
"0.08"	"0.025"	"3.1391131511535804"
"0.08"	"0.0275"	"3.139115882095213"
"0.08"	"0.03"	"3.1391184715565252"
"0.1"	"0.0175"	"3.1391016046162825"
"0.1"	"0.02"	"3.1391060400842097"
"0.1"	"0.0225"	"3.1391094992898614"
"0.1"	"0.025"	"3.139112481750618"
"0.1"	"0.0275"	"3.139115212542852"
"0.1"	"0.03"	"3.139117801892247"
"0.12"	"0.0175"	"3.1391003596103086"
"0.12"	"0.02"	"3.13910479438335"
"0.12"	"0.0225"	"3.139108253117247"
"0.12"	"0.025"	"3.1391112352451525"
"0.12"	"0.0275"	"3.1391139657957456"
"0.12"	"0.03"	"3.1391165549659337"
"0.14"	"0.0175"	"3.1390982488156975"
"0.14"	"0.02"	"3.139102682523673"
"0.14"	"0.0225"	"3.1391061405383685"
"0.14"	"0.025"	"3.1391091221627443"
"0.14"	"0.0275"	"3.139111852351659"
"0.14"	"0.03"	"3.1391144412576595"
"0.16"	"0.0175"	"3.139094896854724"
"0.16"	"0.02"	"3.1390993290027653"
"0.16"	"0.0225"	"3.1391027859715375"
"0.16"	"0.025"	"3.1391057668711553"
"0.16"	"0.0275"	"3.1391084965472107"
"0.16"	"0.03"	"3.1391110850865687"
"0.18"	"0.0175"	"3.139089820013653"
"0.18"	"0.02"	"3.1390942499440575"
"0.18"	"0.0225"	"3.1390977054394313"
"0.18"	"0.025"	"3.139100685331881"
"0.18"	"0.0275"	"3.1391034143095475"
"0.18"	"0.03"	"3.139106002364678"
"0.2"	"0.0175"	"3.1390823950854667"
"0.2"	"0.02"	"3.139086821923188"
"0.2"	"0.0225"	"3.1390902753873062"
"0.2"	"0.025"	"3.1390932539155627"
"0.2"	"0.0275"	"3.1390959819729094"
"0.2"	"0.03"	"3.1390985694175964"
"0.2199999999999999"	"0.0175"	"3.1390718152173536"
"0.2199999999999999"	"0.02"	"3.139076237790926"
"0.2199999999999999"	"0.0225"	"3.139079688494213"
"0.2199999999999999"	"0.025"	"3.139082665210266"
"0.2199999999999999"	"0.0275"	"3.1390853920901596"
"0.2199999999999999"	"0.03"	"3.13908797880369"
"0.24"	"0.0175"	"3.1390570263234197"
"0.24"	"0.02"	"3.139061443048169"
"0.24"	"0.0225"	"3.1390648900312867"
"0.24"	"0.025"	"3.139067864376722"
"0.24"	"0.0275"	"3.139070589794832"
"0.24"	"0.03"	"3.1390731756908745"
"0.26"	"0.0175"	"3.1390366335910604"
"0.26"	"0.02"	"3.139041042292366"
"0.26"	"0.0225"	"3.139044484282816"
"0.26"	"0.025"	"3.139047455567537"
"0.26"	"0.0275"	"3.139050179235514"
"0.26"	"0.03"	"3.139052764318846"
"0.28"	"0.0175"	"3.1390087605019974"
"0.28"	"0.02"	"3.139013158140293"
"0.28"	"0.0225"	"3.1390165934311223"
"0.28"	"0.025"	"3.139019560814711"
"0.28"	"0.0275"	"3.139022282495082"
"0.28"	"0.03"	"3.1390248669732026"
"0.3"	"0.0175"	"3.1389705713000464"
"0.3"	"0.02"	"3.138975014415333"
"0.3"	"0.0225"	"3.138978482581093"
"0.3"	"0.025"	"3.138981475112993"
"0.3"	"0.0275"	"3.138984217013058"
"0.3"	"0.03"	"3.138986818479388"
"0.32"	"0.0175"	"3.138918838395739"
"0.32"	"0.02"	"3.138923286824327"
"0.32"	"0.0225"	"3.13892676143599"
"0.32"	"0.025"	"3.1389297613675544"
"0.32"	"0.0275"	"3.1389325115408666"
"0.32"	"0.03"	"3.1389351221148347"
"0.34"	"0.0175"	"3.1388480812372705"
"0.34"	"0.02"	"3.138852539341419"
