"0.002"	"0.1"	"0.8"	"2.277348970262679"	"1.821879176211319"	"1.821654876793045"	"0.610351562499999"	"9.965e-13"
"0.002"	"0.1"	"0.8"	"2.2773489702599488"	"1.8218791762113355"	"1.8216549045149362"	"0.6103515625000002"	"7.637e-13"
"0.0024"	"0.1"	"0.8"	"2.2770606269683826"	"1.8216485015727908"	"1.8216844967860741"	"0.5086263020833331"	"2.8834e-12"
"0.0028"	"0.1"	"0.8"	"2.277043347339182"	"1.8216346778688672"	"1.82171951276863"	"0.4359654017857144"	"7.171e-13"
"0.0028"	"0.1"	"0.8"	"2.2770433473340304"	"1.821634677868853"	"1.821719561488099"	"0.4359654017857144"	"5.737e-13"
"0.0032"	"0.1"	"0.8"	"2.2770567008704856"	"1.8216453606923446"	"1.8217599300452658"	"0.3814697265625001"	"4.321e-13"
"0.0036"	"0.1"	"0.8"	"2.2770753914187396"	"1.8216603131380478"	"1.8218057547477011"	"0.3390842013888889"	"1.9781e-12"
"0.0036"	"0.1"	"0.8"	"2.277075391418968"	"1.8216603131380211"	"1.8218058303715972"	"0.3390842013888889"	"3.2857e-12"
"0.004"	"0.1"	"0.8"	"2.2770966756721673"	"1.821677340538162"	"1.8218569938396207"	"0.30517578125"	"8.568e-13"
"0.0044"	"0.1"	"0.8"	"2.277120250954068"	"1.8216962007618398"	"1.8219137635912888"	"0.2774325284090909"	"1.3318e-12"
"0.0052"	"0.1"	"0.8"	"2.2771741763532556"	"1.8217393410795482"	"1.8220434269845436"	"0.2347506009615385"	"2.179e-13"
"0.006"	"0.1"	"0.8"	"2.2772371397577578"	"1.8217897118071615"	"1.822194900007822"	"0.2034505208333333"	"1.397e-13"
"0.0068"	"0.1"	"0.8"	"2.2773091636939595"	"1.8218473309526548"	"1.822368275989276"	"0.1795151654411765"	"1.267e-13"
"0.0076"	"0.1"	"0.8"	"2.2773902747318635"	"1.8219122197856634"	"1.8225636624280135"	"0.1606188322368421"	"2.123e-13"
"0.0084"	"0.1"	"0.8"	"2.277480502994159"	"1.8219844023959317"	"1.8227811813424986"	"0.1453218005952381"	"1.956e-13"
"0.0092"	"0.1"	"0.8"	"2.2775798821769286"	"1.8220639057408825"	"1.8230209696706858"	"0.1326851222826087"	"1.714e-13"
"0.01"	"0.1"	"0.8"	"2.2776884496405048"	"1.8221507597109574"	"1.8232825143021145"	"0.1220703125"	"9.31e-14"
"0.01"	"0.1"	"0.8"	"2.2776884496405048"	"1.8221507597109574"	"1.8232825143021145"	"0.1220703125"	"9.31e-14"
"0.014"	"0.1"	"0.8"	"2.2783706873588274"	"1.8226965498870091"	"1.8249357315538213"	"0.0871930803571428"	"1.304e-13"
"0.018"	"0.1"	"0.8"	"2.279290529891305"	"1.8234324239130533"	"1.8271820469809854"	"0.0678168402777778"	"1.676e-13"
"0.022"	"0.1"	"0.8"	"2.280457521821875"	"1.824366017457203"	"1.8300622517212233"	"0.0554865056818182"	"2.049e-13"
"0.026"	"0.1"	"0.8"	"2.281884764549929"	"1.8255078116402077"	"1.8336345627649628"	"0.0469501201923077"	"2.421e-13"
"0.03"	"0.1"	"0.8"	"2.283590008255007"	"1.8268720066036426"	"1.8379819973309026"	"0.0406901041666667"	"2.794e-13"
"0.034"	"0.1"	"0.8"	"2.2855974284482206"	"1.8284779427585522"	"1.843225415930749"	"0.0359030330882353"	"3.166e-13"
"0.038"	"0.1"	"0.8"	"2.287940671507587"	"1.8303525372061822"	"1.8495483343776877"	"0.0321237664473684"	"3.539e-13"
"0.042"	"0.1"	"0.8"	"2.2906685193252696"	"1.8325348154601508"	"1.8572495871652763"	"0.0290643601190476"	"3.912e-13"
"0.046"	"0.1"	"0.8"	"2.293856832138406"	"1.8350854657106064"	"1.866875459269341"	"0.0265370244565217"	"4.284e-13"
"0.05"	"0.1"	"0.8"	"2.2976395915929806"	"1.838111673274359"	"1.8796609327636844"	"0.0244140625"	"2.0955e-12"
