"0.01","0.02","0.0175","3.1391027240633766","0.1750893860074222"
"0.01","0.02","0.02","3.1391071621000797","0.1532487144722774"
"0.01","0.04","0.0175","3.13910269806844","0.1750893862842016"
"0.01","0.04","0.02","3.1391071342736456","0.1532486695298881"
"0.01","0.06","0.0175","3.1391025841671176","0.1750893825589733"
"0.01","0.06","0.02","3.1391070202855005","0.1532486665092694"
"0.01","0.08","0.0175","3.139102273104981","0.1750893688727652"
"0.01","0.08","0.02","3.139106708995137","0.1532486545199307"
"0.01","0.1","0.0175","3.1391016046162825","0.1750893324616587"
"0.01","0.1","0.02","3.1391060400842097","0.1532486226222751"
"0.01","0.12","0.0175","3.1391003596103086","0.1750892546183029"
"0.01","0.12","0.02","3.13910479438335","0.1532485544266403"
"0.01","0.14","0.0175","3.1390982488156975","0.1750891090173419"
"0.01","0.14","0.02","3.139102682523673","0.1532484268680758"
"0.01","0.16","0.0175","3.139094896854724","0.1750888596374227"
"0.01","0.16","0.02","3.1390993290027653","0.1532482083846297"
"0.01","0.18","0.0175","3.139089820013653","0.1750884577207902"
"0.01","0.18","0.02","3.1390942499440575","0.1532478562516956"
"0.01","0.2","0.0175","3.1390823950854667","0.1750878373223988"
"0.01","0.2","0.02","3.139086821923188","0.1532473126793495"
"0.01","0.2199999999999999","0.0175","3.1390718152173536","0.1750869087284602"
"0.01","0.2199999999999999","0.02","3.139076237790926","0.1532464990409276"
"0.01","0.24","0.0175","3.1390570263234197","0.1750855485633224"
"0.01","0.24","0.02","3.139061443048169","0.1532453071964583"
"0.01","0.26","0.0175","3.1390366335910604","0.1750835845957976"
"0.01","0.26","0.02","3.139041042292366","0.1532435861655506"
"0.01","0.28","0.0175","3.1390087605019974","0.1750807717887772"
"0.01","0.28","0.02","3.139013158140293","0.1532411211162313"
"0.01","0.3","0.0175","3.1389705713000464","0.175070995145751"
"0.01","0.3","0.02","3.138975014415333","0.1532325519454056"
"0.01","0.32","0.0175","3.138918838395739","0.1750626700496397"
"0.01","0.32","0.02","3.138923286824327","0.1532252538456332"
"0.01","0.34","0.0175","3.1388480812372705","0.1750504440115754"
"0.01","0.34","0.02","3.138852539341419","0.15321453444668"
"0.01","0.36","0.0175","3.138750284040678","0.1750320539116232"
"0.01","0.36","0.02","3.1387547603186596","0.1531984077161736"
"0.01","0.3799999999999999","0.0175","3.138612707208601","0.175003408388763"
"0.01","0.3799999999999999","0.02","3.1386172192648547","0.1531732823410529"
"0.01","0.4","0.0175","3.1384137570786295","0.1749564743613458"
"0.01","0.4","0.02","3.1384183446682745","0.153132105362852"
"0.01","0.4199999999999999","0.0175","3.1381135104718743","0.1748736224214645"
"0.01","0.4199999999999999","0.02","3.1381182752401826","0.1530593958468248"
"0.01","0.4399999999999999","0.0175","3.137628456206377","0.1747095392450131"
"0.01","0.4399999999999999","0.02","3.1376337116617576","0.1529153686949828"
"0.01","0.46","0.0175","3.136747580879149","0.1743161108322553"
"0.01","0.46","0.02","3.1367546424423174","0.1525701628191595"
"0.01","0.4799999999999999","0.0175","3.134737931341006","0.172972931517399"
"0.01","0.4799999999999999","0.02","3.1347566393682613","0.1513973017755832"
"0.01","0.4999999999999999","0.015","3.127440464031948","0.1932005448834684"
"0.01","0.4999999999999999","0.0175","3.127633742018037","0.1659005570977584"
"0.01","0.4999999999999999","0.02","3.1278517012963047","0.1454993306729723"
"0.01","0.5199999999999999","0.0175","3.1226657937016324","0.1810909888927039"
"0.01","0.5199999999999999","0.02","3.123698481757745","0.1576105171850219"
"0.01","0.5399999999999999","0.016","3.127187161412431","0.1943076540210285"
"0.01","0.5399999999999999","0.016","3.127187161412431","0.1943076540210285"
"0.01","0.5399999999999999","0.016","3.127187161412431","0.1943076540210285"
"0.01","0.5399999999999999","0.0175","3.127562432169911","0.1775562794690178"
"0.01","0.5399999999999999","0.02","3.1281077215670443","0.1552373645538123"
"0.01","0.5599999999999999","0.0175","3.1302174278652837","0.1767477386916484"
"0.01","0.5599999999999999","0.02","3.1305997976246753","0.1546130521449597"
"0.01","0.58","0.0175","3.132093596188031","0.1763818411370803"
"0.01","0.58","0.02","3.1323819840705984","0.1543218240886031"
"0.01","0.6","0.0175","3.133562708938373","0.1761740968272409"
"0.01","0.6","0.02","3.1337857757120577","0.1541540300700635"
"0.01","0.6199999999999999","0.0175","3.1347793688625334","0.1760404884748062"
"0.01","0.6199999999999999","0.02","3.1349524270841074","0.1540451945089579"
"0.01","0.6399999999999999","0.0175","3.1358228291990113","0.1759472782837052"
"0.01","0.6399999999999999","0.02","3.135955262289838","0.1539687946450771"
"0.01","0.6599999999999999","0.0175","3.136738939011149","0.1758781358043679"
"0.01","0.6599999999999999","0.02","3.1368370270827004","0.1539118255698126"
"0.01","0.6799999999999999","0.0175","3.1375563531663286","0.1758241028304211"
"0.01","0.6799999999999999","0.02","3.137624566402554","0.1538670822395917"
"0.01","0.7","0.0175","3.138293881362678","0.1757797439171198"
"0.01","0.7","0.02","3.1383355502523833","0.1538301539529816"
"0.02","0.02","0.0175","3.1366039887227397","0.1748673376369251"
"0.02","0.02","0.02","3.1366170081767035","0.1530996755332505"
"0.02","0.04","0.0175","3.1366039375231667","0.1748673437139421"
"0.02","0.04","0.02","3.136616952740031","0.1530996307603445"
"0.02","0.06","0.0175","3.1366037100454345","0.1748673307715908"
"0.02","0.06","0.02","3.1366167254172628","0.1530996247407703"
"0.02","0.08","0.0175","3.136603089883654","0.174867303534545"
"0.02","0.08","0.02","3.136616104342997","0.1530996008530059"
"0.02","0.1","0.0175","3.1366017565590414","0.1748672310821062"
"0.02","0.1","0.02","3.1366147693245416","0.1530995373060584"
"0.02","0.12","0.0175","3.1365992726067455","0.1748670762029704"
"0.02","0.12","0.02","3.136612282573233","0.1530994014573032"
"0.02","0.14","0.0175","3.1365950604090864","0.1748667865454321"
"0.02","0.14","0.02","3.1366080660634155","0.1530991473779736"
"0.02","0.16","0.0175","3.1365883704494615","0.1748662904985284"
"0.02","0.16","0.02","3.136601369748596","0.1530987122350132"
"0.02","0.18","0.0175","3.1365782370179907","0.174865491169521"
"0.02","0.18","0.02","3.136591227214065","0.1530980109997052"
"0.02","0.2","0.0175","3.136563416161811","0.1748642575747316"
"0.02","0.2","0.02","3.136576393547871","0.1530969287062526"
"0.02","0.2199999999999999","0.0175","3.136542297819352","0.174862411626766"
"0.02","0.2199999999999999","0.02","3.136555257352936","0.1530953090133319"
"0.02","0.24","0.0175","3.1365127793958862","0.174859708598147"
"0.02","0.24","0.02","3.1365257141318756","0.1530929370263557"
"0.02","0.26","0.0175","3.1364715764814757","0.1748502222619268"
"0.02","0.26","0.02","3.1364845939779404","0.1530846106018675"
"0.02","0.28","0.0175","3.1364157441422433","0.174842248647374"
"0.02","0.28","0.02","3.136428763270551","0.1530776101395507"
"0.02","0.3","0.0175","3.1363397700314155","0.1748308323716912"
"0.02","0.3","0.02","3.136352792413169","0.1530675848591314"
"0.02","0.32","0.0175","3.1362363875633097","0.1748143454689171"
"0.02","0.32","0.02","3.13624941631238","0.1530531026731444"
"0.02","0.34","0.0175","3.1360950407356323","0.1747901706063985"
"0.02","0.34","0.02","3.1361080819309586","0.1530318599079554"
"0.02","0.36","0.0175","3.13589979361904","0.1747538876638186"
"0.02","0.36","0.02","3.1359128595379007","0.1529999636344569"
"0.02","0.3799999999999999","0.0175","3.1356253935634166","0.1746975576780816"
"0.02","0.3799999999999999","0.02","3.1356385103735462","0.152950416411817"
"0.02","0.4","0.0175","3.1352292414738585","0.1746057474985303"
"0.02","0.4","0.02","3.1352424695867227","0.1528696029752477"
"0.02","0.4199999999999999","0.0175","3.134633229593037","0.1744451378396638"
"0.02","0.4199999999999999","0.02","3.1346467258416237","0.1527280975402291"
"0.02","0.4399999999999999","0.0175","3.1336765534412954","0.1741326218291735"
"0.02","0.4399999999999999","0.02","3.133690803780445","0.1524524239036727"
"0.02","0.46","0.0175","3.131967178896333","0.1734137525908336"
"0.02","0.46","0.02","3.1319841756375593","0.1518175336978949"
"0.02","0.4799999999999999","0.015","3.128241943179093","0.199671525562534"
"0.02","0.4799999999999999","0.0175","3.128276049249553","0.1712449116529356"
"0.02","0.4799999999999999","0.02","3.128309203250951","0.1499048131554622"
"0.02","0.4999999999999999","0.015","3.1176907137264274","0.190438064237607"
"0.02","0.4999999999999999","0.0175","3.1178560057549993","0.1633326775462698"
"0.02","0.4999999999999999","0.02","3.1180523142815124","0.1430825319649447"
"0.03","0.02","0.0175","3.134095291615977","0.1746458482638092"
"0.03","0.02","0.02","3.134120993999359","0.1529509235403459"
"0.03","0.04","0.0175","3.134095214392276","0.1746458483286435"
"0.03","0.04","0.02","3.134120911165455","0.152950878920992"
"0.03","0.06","0.0175","3.1340948752645867","0.1746458380121481"
"0.03","0.06","0.02","3.134120571158324","0.1529508699239728"
"0.03","0.08","0.0175","3.134093947957684","0.1746457973583532"
"0.03","0.08","0.02","3.1341196418020467","0.1529508342280369"
