"0.001"	"-10.469616530271892"
"0.006"	"1.2882003235138964"
"0.007"	"2.2806631192619644"
"0.008"	"2.5980163176143316"
"0.009"	"2.7302898976233605"
"0.01"	"2.794937071847829"
"0.012"	"2.8506273933219974"
"0.0133333333333333"	"2.8666094072584904"
"0.014"	"2.8718236267831756"
"0.016"	"2.881514221590212"
"0.0166666666666667"	"2.8835311799110612"
"0.018"	"2.8865618277302736"
"0.02"	"2.889467746775771"
"0.022"	"2.891308069470398"
"0.024"	"2.8925531243574465"
"0.026"	"2.893458528826969"
"0.028"	"2.89415814040748"
"0.03"	"2.894727974253458"
"0.032"	"2.895213144524609"
"0.034"	"2.8956414496204186"
"0.036"	"2.8960305812261162"
"0.038"	"2.8963921206573797"
"0.04"	"2.8967338395975557"
