"0.01", "1.2", "0.003", "1.82946851058514", "1.60366448356898", "-0.591697729133183"
"0.01", "1.2", "0.005", "1.82911445550357", "1.60367504021889", "-0.591262306385396"
"0.012", "1.1", "0.004", "1.79341685261225", "1.73857226550877", "-0.234186272364708"
"0.012", "1.2", "0.003", "1.83131180739287", "1.60129997870136", "-0.596274190170077"
"0.012", "1.2", "0.005", "1.8308614794262", "1.60130982543527", "-0.595723949876171"
"0.014", "1.1", "0.004", "1.79504052523218", "1.73637335576184", "-0.238171221993561"
"0.014", "1.1", "0.005", "1.79484208404532", "1.73638190691576", "-0.23794438553409"
"0.014", "1.2", "0.003", "1.83310363736113", "1.59898246906499", "-0.600741895768369"
"0.014", "1.2", "0.005", "1.83255355267042", "1.59899145334378", "-0.60007280986072"
"0.016", "1.1", "0.004", "1.79662651291237", "1.73421084701138", "-0.242078317192229"
"0.016", "1.1", "0.005", "1.79638784627148", "1.73421906021355", "-0.241807570685081"
"0.016", "1.2", "0.003", "1.8348536270565", "1.59670464006267", "-0.60511971240512"
"0.016", "1.2", "0.005", "1.83420070104881", "1.59671264798868", "-0.604328193269887"
"0.018", "1.1", "0.004", "1.79818099951449", "1.732079812138", "-0.245919287327943"
"0.018", "1.1", "0.005", "1.79790080524104", "1.73208761803441", "-0.24560326773074"
"0.018", "1.2", "0.003", "1.83656850962267", "1.59446105427763", "-0.609421157269571"
"0.018", "1.2", "0.005", "1.83581003920122", "1.59446799570594", "-0.608504051335515"
"0.02", "1.1", "0.004", "1.79970861157663", "1.72997643892627", "-0.249703033808025"
"0.02", "1.1", "0.005", "1.79938577052898", "1.7299837833428", "-0.249340564239086"
"0.02", "1.2", "0.003", "1.83825336867775", "1.59224751579773", "-0.613656526615565"
"0.02", "1.2", "0.005", "1.83738692236242", "1.59225331609737", "-0.612610990737532"
"0.022", "1.1", "0.004", "1.80121292542199", "1.72789769277257", "-0.253436525191618"
"0.022", "1.1", "0.005", "1.80084645286897", "1.72790453187529", "-0.253026566280578"
"0.022", "1.2", "0.003", "1.83991216045655", "1.59006069169249", "-0.617833900855375"
"0.022", "1.2", "0.005", "1.83893551100464", "1.59006528707785", "-0.616657326127711"
"0.024", "1.1", "0.004", "1.80269677860542", "1.72584110269072", "-0.25712535377524"
"0.024", "1.1", "0.005", "1.80228579214669", "1.72584739998904", "-0.256666971372321"
"0.024", "1.2", "0.003", "1.84154804031602", "1.58789787283641", "-0.621959775542812"
"0.024", "1.2", "0.005", "1.84045912076803", "1.58790120756493", "-0.620649737356712"
"0.026", "1.1", "0.004", "1.80416247064827", "1.72380461903386", "-0.260774098679233"
"0.026", "1.1", "0.005", "1.80370616820892", "1.72381034344487", "-0.26026644158494"
"0.026", "1.2", "0.003", "1.84316357583073", "1.58575681540179", "-0.62603947559508"
"0.026", "1.2", "0.005", "1.84196044939139", "1.58575884001222", "-0.624593699257452"
"0.028", "1.1", "0.004", "1.80561189788761", "1.72178651524351", "-0.264386572432867"
"0.028", "1.1", "0.005", "1.80510954210233", "1.72179163979783", "-0.263828856514739"
"0.028", "1.2", "0.003", "1.84476089134784", "1.58363563168964", "-0.630077437927768"
"0.028", "1.2", "0.005", "1.84344172988789", "1.58363630185", "-0.62849377401547"
