"0.03", "0.02", "0.0133333333333333", "-0.0003187393390159", "3.13412830062281", "3.13413467540959"
"0.03", "0.02", "0.0166666666666667", "-0.0002029354456295", "3.13415432557881", "3.13415838428772"
"0.03", "0.03", "0.0133333333333333", "-0.0004781048409269", "3.13412823319785", "3.13414257634308"
"0.03", "0.03", "0.0166666666666667", "-0.0003043986706016", "3.13415424658962", "3.13416337854974"
"0.03", "0.04", "0.0133333333333333", "-0.0006374608375581", "3.13412811123204", "3.13415360966555"
"0.03", "0.04", "0.0166666666666667", "-0.0004058520186925", "3.13415410843209", "3.13417034251284"
"0.03", "0.05", "0.0133333333333333", "-0.0007967965375149", "3.13412790677726", "3.13416774660413"
"0.03", "0.05", "0.0166666666666667", "-0.0005072846166754", "3.13415388315778", "3.13417924738861"
"0.03", "0.06", "0.0133333333333333", "-0.0009560943788326", "3.13412758335341", "3.13418494901614"
"0.03", "0.06", "0.0166666666666667", "-0.0006086788586451", "3.13415353428621", "3.13419005501773"
"0.03", "0.07", "0.0133333333333333", "-0.0011153280306644", "3.1341270955237", "3.13420516848584"
"0.03", "0.07", "0.0166666666666667", "-0.0007100084192563", "3.13415301637823", "3.13420271696758"
"0.03", "0.08", "0.0133333333333333", "-0.0012744601747507", "3.13412638835471", "3.13422834516869"
"0.03", "0.08", "0.0166666666666667", "-0.000811236048655", "3.13415227449958", "3.13421717338347"
"0.03", "0.09", "0.0133333333333333", "-0.0014334400049049", "3.13412539675283", "3.13425440635327"
"0.03", "0.09", "0.0166666666666667", "-0.0009123110877142", "3.13415124355487", "3.13423335155277"
"0.03", "0.1", "0.0133333333333333", "-0.0015922003726372", "3.13412404466215", "3.13428326469942"
"0.03", "0.1", "0.0166666666666667", "-0.0010131666318668", "3.13414984748616", "3.13425116414934"
"0.03", "0.11", "0.0133333333333333", "-0.0017506544914441", "3.13412224410174", "3.1343148160958"
"0.03", "0.11", "0.0166666666666667", "-0.0011137162573837", "3.1341479983111", "3.13427050709941"
"0.03", "0.12", "0.0133333333333333", "-0.0019086920945055", "3.13411989402234", "3.13434893707368"
"0.03", "0.12", "0.0166666666666667", "-0.0012138502054539", "3.13414559497873", "3.13429125700338"
"0.03", "0.13", "0.0133333333333333", "-0.0020661749170329", "3.13411687895395", "3.13438548169316"
"0.03", "0.13", "0.0166666666666667", "-0.0013134308966924", "3.13414252201677", "3.13431326803334"
"0.03", "0.14", "0.0133333333333333", "-0.002222931343208", "3.1341130674056", "3.13442427779365"
"0.03", "0.14", "0.0166666666666667", "-0.0014122876172942", "3.13413864793344", "3.13433636819986"
"0.03", "0.15", "0.0133333333333333", "-0.0023787500193362", "3.1341083099808", "3.1344651224837"
"0.03", "0.15", "0.0166666666666667", "-0.0015102101807002", "3.13413382333109", "3.13436035485819"
"0.03", "0.16", "0.0133333333333333", "-0.0025333721825486", "3.13410243714882", "3.13450777669803"
"0.03", "0.16", "0.0166666666666667", "-0.0016069413165641", "3.13412787867857", "3.13438498928922"
"0.03", "0.17", "0.0133333333333333", "-0.0026864823896347", "3.13409525661202", "3.13455195861826"
"0.03", "0.17", "0.0166666666666667", "-0.001702167474355", "3.13412062167905", "3.13440999014969"
"0.03", "0.18", "0.0133333333333333", "-0.0028376972415534", "3.13408655018409", "3.13459733568757"
"0.03", "0.18", "0.0166666666666667", "-0.0017955076429213", "3.13411183414801", "3.13443502552373"
"0.03", "0.19", "0.0133333333333333", "-0.0029865515872632", "3.13407607008048", "3.13464351488206"
"0.03", "0.19", "0.0166666666666667", "-0.0018864996735642", "3.13410126830446", "3.13445970324243"
"0.03", "0.2", "0.0133333333333333", "-0.0031324815350976", "3.13406353449238", "3.1346900307994"
"0.03", "0.2", "0.0166666666666667", "-0.0019745834443279", "3.13408864234618", "3.13448355903505"
"0.03", "0.21", "0.0133333333333333", "-0.0032748033995066", "3.13404862228544", "3.13473633099933"
"0.03", "0.21", "0.0166666666666667", "-0.0020590800024375", "3.13407363514843", "3.13450604194894"
"0.03", "0.22", "0.0133333333333333", "-0.0034126874332152", "3.13403096661999", "3.13478175785529"
"0.03", "0.22", "0.0166666666666667", "-0.0021391655503297", "3.13405587988537", "3.13452649630644"
"0.03", "0.23", "0.0133333333333333", "-0.0035451248225158", "3.13401014723135", "3.13482552594053"
"0.03", "0.23", "0.0166666666666667", "-0.0022138387715294", "3.13403495631249", "3.13454413922994"
"0.03", "0.24", "0.0133333333333333", "-0.0036708859071882", "3.13398568103792", "3.13486669365565"
"0.03", "0.24", "0.0166666666666667", "-0.0022818794861075", "3.13401038137735", "3.13455803245402"
"0.03", "0.25", "0.0133333333333333", "-0.0037884668718364", "3.13395701064057", "3.13490412735853"
"0.03", "0.25", "0.0166666666666667", "-0.0023417959199439", "3.13398159772089", "3.13456704670088"
"0.03", "0.26", "0.0133333333333333", "-0.0038960211501857", "3.13392349014538", "3.13493645564442"
"0.03", "0.26", "0.0166666666666667", "-0.0023917568845891", "3.13394795950423", "3.13456981629423"
"0.03", "0.27", "0.0133333333333333", "-0.0039912703552336", "3.13388436755276", "3.13496201054867"
"0.03", "0.27", "0.0166666666666667", "-0.002429503758694", "3.13390871480517", "3.13456468082002"
"0.03", "0.28", "0.0133333333333333", "-0.0040713874908902", "3.13383876270923", "3.13497875120668"
"0.03", "0.28", "0.0166666666666667", "-0.0024522351412633", "3.13386298357593", "3.13454960941548"
"0.03", "0.29", "0.0133333333333333", "-0.0041328421989462", "3.13378563945521", "3.1349841636929"
"0.03", "0.29", "0.0166666666666667", "-0.0024564541007044", "3.13380972980382", "3.13452210149302"
"0.03", "0.3", "0.0133333333333333", "-0.004171193346153", "3.13372377010562", "3.13497512810947"
"0.03", "0.3", "0.0166666666666667", "-0.002437763580455", "3.13374772600765", "3.13447905508178"
