151006104856    4    8    4096      64       0       0   1.6751e+07
151006104856    4    8    4096      64       0       1   1.6598e+07
151006104856    4    8    4096      64       0       2    1.678e+07
151006104856    4    8    4096      64       0       3   1.6689e+07
151006104856    4    8    4096      64       0       4   1.6504e+07
151006104856    4    8    4096      64       0       5   1.6349e+07
151006104856    4    8    4096      64       0       6   1.6707e+07
151006104856    4    8    4096      64       0       7   1.6687e+07
151006104856    4    8    4096      64       0       8   1.6478e+07
151006104856    4    8    4096      64       0       9   1.6519e+07
151006104856    4    8    4096      64       0      10   1.6894e+07
151006104856    4    8    4096      64       0      11   1.6703e+07
151006104856    4    8    4096      64       0      12   1.6858e+07
151006104856    4    8    4096      64       0      13   1.6521e+07
151006104856    4    8    4096      64       0      14   1.6593e+07
151006104856    4    8    4096      64       0      15   1.6579e+07
151006104856    4    8    4096      64       0      16   1.6691e+07
151006104856    4    8    4096      64       0      17   1.6591e+07
151006104856    4    8    4096      64       0      18   1.6504e+07
151006104856    4    8    4096      64       0      19   1.6692e+07
151006104856    4    8    4096      64       0      20   1.6695e+07
151006104856    4    8    4096      64       0      21   1.6371e+07
151006104856    4    8    4096      64       0      22    1.662e+07
151006104856    4    8    4096      64       0      23   1.6784e+07
151006104856    4    8    4096      64       0      24   1.6864e+07
151006104856    4    8    4096      64       0      25   1.6608e+07
151006104856    4    8    4096      64       0      26    1.641e+07
151006104856    4    8    4096      64       0      27    1.665e+07
151006104856    4    8    4096      64       0      28   1.6891e+07
151006104856    4    8    4096      64       0      29   1.6677e+07
151006104856    4    8    4096      64       0      30     1.66e+07
151006104856    4    8    4096      64       0      31   1.6608e+07
151006104856    4    8    4096      64       0      32   1.6771e+07
151006104856    4    8    4096      64       0      33   1.6887e+07
151006104856    4    8    4096      64       0      34   1.6459e+07
151006104856    4    8    4096      64       0      35   1.6756e+07
151006104856    4    8    4096      64       0      36   1.6782e+07
151006104856    4    8    4096      64       0      37   1.6857e+07
151006104856    4    8    4096      64       0      38   1.6546e+07
151006104856    4    8    4096      64       0      39   1.6753e+07
151006104856    4    8    4096      64       0      40   1.6837e+07
151006104856    4    8    4096      64       0      41   1.6566e+07
151006104856    4    8    4096      64       0      42   1.6755e+07
151006104856    4    8    4096      64       0      43   1.6987e+07
151006104856    4    8    4096      64       0      44   1.6891e+07
151006104856    4    8    4096      64       0      45   1.6433e+07
151006104856    4    8    4096      64       0      46   1.6799e+07
151006104856    4    8    4096      64       0      47   1.6415e+07
151006104856    4    8    4096      64       0      48   1.6726e+07
151006104856    4    8    4096      64       0      49   1.6568e+07
151006104856    4    8    4096      64       0      50   1.6804e+07
151006104856    4    8    4096      64       0      51   1.6539e+07
151006104856    4    8    4096      64       0      52   1.6817e+07
151006104856    4    8    4096      64       0      53   1.6479e+07
151006104856    4    8    4096      64       0      54   1.6692e+07
151006104856    4    8    4096      64       0      55   1.6373e+07
151006104856    4    8    4096      64       0      56   1.6736e+07
151006104856    4    8    4096      64       0      57   1.6499e+07
151006104856    4    8    4096      64       0      58   1.6736e+07
151006104856    4    8    4096      64       0      59    1.655e+07
151006104856    4    8    4096      64       0      60   1.6936e+07
151006104856    4    8    4096      64       0      61    1.645e+07
151006104856    4    8    4096      64       0      62   1.6393e+07
151006104856    4    8    4096      64       0      63   1.6581e+07
