"0.001"	"2.277657394531154"
"0.002"	"2.25036397670645"
"0.003"	"2.2474554484283216"
"0.004"	"2.2468592106863903"
"0.005"	"2.2467175351863835"
"0.006"	"2.2466982423504405"
"0.007"	"2.2467194115734115"
"0.0075"	"2.2467364608329423"
"0.008"	"2.2467557615142297"
"0.009"	"2.246798193752336"
"0.01"	"2.246842950433375"
"0.01"	"2.246842949888202"
"0.011"	"2.246888389880506"
"0.012"	"2.246933742404436"
"0.013"	"2.2469786327117482"
"0.014"	"2.2470228781807844"
"0.015"	"2.2470663936521635"
"0.016"	"2.2471091451085172"
"0.017"	"2.2471511259389496"
"0.018"	"2.247192344317205"
"0.019"	"2.2472328162873767"
"0.02"	"2.2472725618843197"
