151008133221    4    8    4096    4096       1       1       0       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133222    4    8    4096    4096       1       1    0.25       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133223    4    8    4096    4096       1       1     0.5       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133224    4    8    4096    4096       1       1    0.75       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133225    4    8    4096    4096       1       1       1       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133226    4    8    4096    4096       1       1    1.25       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133227    4    8    4096    4096       1       1     1.5       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133228    4    8    4096    4096       1       1    1.75       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133342    4    8    4096    4096       1       1       0       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133343    4    8    4096    4096       1       1    0.25       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133344    4    8    4096    4096       1       1     0.5       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133345    4    8    4096    4096       1       1    0.75       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133346    4    8    4096    4096       1       1       1       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133347    4    8    4096    4096       1       1    1.25       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133348    4    8    4096    4096       1       1     1.5       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133349    4    8    4096    4096       1       1    1.75       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133350    4    8    4096    4096       1       1       2       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133351    4    8    4096    4096       1       1    2.25       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151008133352    4    8    4096    4096       1       1     2.5       510.29      0.35052     -0.24921    0.0063793        2.874      0.44441
151023124516    4    8    4096      64       1       0       0       509.61      0.32103      0.26108    0.0074203            1   3.7724e-17
151023124705    4    8    4096      64       1       0       0       509.61      0.32103      0.26108    0.0074203      -0.1293     0.028701
151028104606    4    4    4096      64       1       1       0       10.625     0.077514     -0.31175    0.0066777       1.5913     0.014394
151028104610    4    6    4096      64       1       1       0        21.33      0.15993     -0.31689      0.01031        2.198      0.01939
151028104637    4    8    4096      64       1       1       0       42.561      0.28046     -0.30491     0.013757       2.8763     0.021902
151028105114    4   10    4096      64       1       1       0       85.098      0.56423      -0.2901     0.018196       3.5577     0.026477
151028110336    4    4    4096      64       0       1       0       10.324            0            0            0            0            0
151028110338    4    6    4096      64       0       1       0        21.13            0            0            0            0            0
151028110358    4    8    4096      64       0       1       0       42.439            0            0            0            0            0
151028110825    4   10    4096      64       0       1       0       85.028            0            0            0            0            0
151028110924    4    4    4096      64       1       1       0       10.625     0.077514     -0.31175    0.0066777       1.5913     0.014394
151028110926    4    6    4096      64       1       1       0        21.33      0.15993     -0.31689      0.01031        2.198      0.01939
151028110940    4    8    4096      64       1       1       0       42.561      0.28046     -0.30491     0.013757       2.8763     0.021902
151028111334    4   10    4096      64       1       1       0       85.098      0.56423      -0.2901     0.018196       3.5577     0.026477
