151006104900    4   10    4096      64       0       0   2.6716e+08
151006104900    4   10    4096      64       0       1   2.6897e+08
151006104900    4   10    4096      64       0       2   2.6988e+08
151006104900    4   10    4096      64       0       3    2.674e+08
151006104900    4   10    4096      64       0       4   2.6783e+08
151006104900    4   10    4096      64       0       5   2.6404e+08
151006104900    4   10    4096      64       0       6   2.6939e+08
151006104900    4   10    4096      64       0       7   2.6833e+08
151006104900    4   10    4096      64       0       8   2.6672e+08
151006104900    4   10    4096      64       0       9   2.6837e+08
151006104900    4   10    4096      64       0      10   2.6674e+08
151006104900    4   10    4096      64       0      11   2.6649e+08
151006104900    4   10    4096      64       0      12    2.672e+08
151006104900    4   10    4096      64       0      13    2.664e+08
151006104900    4   10    4096      64       0      14   2.6813e+08
151006104900    4   10    4096      64       0      15   2.6671e+08
151006104900    4   10    4096      64       0      16   2.6581e+08
151006104900    4   10    4096      64       0      17   2.6745e+08
151006104900    4   10    4096      64       0      18   2.6654e+08
151006104900    4   10    4096      64       0      19   2.6736e+08
151006104900    4   10    4096      64       0      20   2.6944e+08
151006104900    4   10    4096      64       0      21   2.6834e+08
151006104900    4   10    4096      64       0      22   2.6621e+08
151006104900    4   10    4096      64       0      23   2.6688e+08
151006104900    4   10    4096      64       0      24   2.6729e+08
151006104900    4   10    4096      64       0      25   2.6961e+08
151006104900    4   10    4096      64       0      26   2.6986e+08
151006104900    4   10    4096      64       0      27   2.6753e+08
151006104900    4   10    4096      64       0      28   2.6948e+08
151006104900    4   10    4096      64       0      29   2.6816e+08
151006104900    4   10    4096      64       0      30   2.6622e+08
151006104900    4   10    4096      64       0      31   2.6833e+08
151006104900    4   10    4096      64       0      32   2.6863e+08
151006104900    4   10    4096      64       0      33   2.7024e+08
151006104900    4   10    4096      64       0      34   2.6836e+08
151006104900    4   10    4096      64       0      35    2.693e+08
151006104900    4   10    4096      64       0      36   2.6993e+08
151006104900    4   10    4096      64       0      37   2.6889e+08
151006104900    4   10    4096      64       0      38   2.6803e+08
151006104900    4   10    4096      64       0      39   2.7075e+08
151006104900    4   10    4096      64       0      40   2.6838e+08
151006104900    4   10    4096      64       0      41   2.6619e+08
151006104900    4   10    4096      64       0      42   2.6933e+08
151006104900    4   10    4096      64       0      43    2.677e+08
151006104900    4   10    4096      64       0      44   2.6703e+08
151006104900    4   10    4096      64       0      45   2.6772e+08
151006104900    4   10    4096      64       0      46   2.6584e+08
151006104900    4   10    4096      64       0      47   2.6801e+08
151006104900    4   10    4096      64       0      48   2.6607e+08
151006104900    4   10    4096      64       0      49   2.6842e+08
151006104900    4   10    4096      64       0      50    2.684e+08
151006104900    4   10    4096      64       0      51   2.6592e+08
151006104900    4   10    4096      64       0      52   2.6588e+08
151006104900    4   10    4096      64       0      53    2.689e+08
151006104900    4   10    4096      64       0      54   2.6707e+08
151006104900    4   10    4096      64       0      55   2.6839e+08
151006104900    4   10    4096      64       0      56   2.6818e+08
151006104900    4   10    4096      64       0      57   2.6684e+08
151006104900    4   10    4096      64       0      58   2.6929e+08
151006104900    4   10    4096      64       0      59   2.6686e+08
151006104900    4   10    4096      64       0      60   2.7046e+08
151006104900    4   10    4096      64       0      61   2.6687e+08
151006104900    4   10    4096      64       0      62    2.692e+08
151006104900    4   10    4096      64       0      63   2.6632e+08
