"0.04","-0.2486900824984701"
"0.08","-0.2490158635777178"
"0.12","-0.249571586191017"
"0.16","-0.2503585236169172"
"0.2","-0.2513784814693913"
"0.24","-0.2526338106885291"
"0.28","-0.254127424833495"
"0.32","-0.2558628225729471"
"0.36","-0.2578441148214132"
"0.4","-0.2600760583980808"
"0.44","-0.2625640953519053"
"0.48","-0.2653143997708938"
"0.52","-0.2683339328395533"
"0.56","-0.2716305065534108"
"0.6","-0.2752128587058777"
"0.64","-0.279090739364289"
"0.68","-0.2832750121632905"
"0.72","-0.2877777720556551"
"0.76","-0.2926124826430296"
"0.8","-0.2977941370775987"
"0.84","-0.3033394468781907"
"0.88","-0.3092670640055886"
"0.92","-0.3155978439527871"
"0.96","-0.3223551581942274"
"1","-0.3295652672824794"
"1.04","-0.33725776940123"
"1.08","-0.3454661422989069"
"1.12","-0.3542284032597145"
"1.16","-0.3635879185568971"
"1.2","-0.3735944043638657"
"1.24","-0.3843051759319156"
"1.28","-0.3957867215376858"
"1.32","-0.408116707516589"
"1.36","-0.4213865625532041"
"1.4000000000000001","-0.4357048522518205"
"1.44","-0.451201749672359"
"1.48","-0.4680350522257584"
"1.52","-0.4863984248866924"
"1.56","-0.5065329168187596"
"1.6","-0.5287434069815298"
"1.6400000000000001","-0.553422660554002"
"1.68","-0.5810874534103405"
"1.72","-0.6124343127738179"
"1.76","-0.6484276513649885"
"1.8","-0.6904403587561969"
"1.84","-0.7404650641168091"
"1.8800000000000001","-0.8012944780461497"
"1.92","-0.8751874339096388"
"1.96","-0.935661140493155"
"2","-nan"
