"0.15","0.4352664983276061"
"0.148","0.4348735789716192"
"0.146","0.4345292240907347"
"0.144","0.4342035600461052"
"0.142","0.4338880346426393"
"0.14","0.4335793129710377"
"0.138","0.4332760407402588"
"0.136","0.4329778535325153"
"0.134","0.4326849081449616"
"0.132","0.4323976289978915"
"0.13","0.4321166230312645"
"0.128","0.4318425873770167"
"0.126","0.4315763031364865"
"0.124","0.43131859998787"
"0.122","0.4310703568513348"
"0.12","0.430832504780379"
"0.118","0.4306060346243062"
"0.116","0.4303920081141592"
"0.114","0.4301915718260713"
"0.112","0.4300059740701182"
"0.11","0.4298365852577156"
"0.108","0.4296849228064487"
"0.106","0.4295526822441507"
"0.104","0.4294417770206292"
"0.102","0.4293543908205464"
"0.1","0.4292930482660294"
"0.098","0.4292607134718298"
"0.096","0.4292609322717376"
"0.094","0.4292980457614542"
"0.092","0.429377525927912"
"0.09","0.429506483747652"
"0.088","0.4296948409935561"
"0.086","0.4299569219368507"
"0.084","0.4303154679367166"
"0.082","0.4308102774496229"
"0.08","0.4315198552706183"
"0.078","0.4326237863592546"
"0.076","0.4346938957082783"
